etime;mysql_17_threads;mysql_17_conns;localhost_processload_mysql_26;mysql_17_vmswap;mysql_19_questions;mysql_17_vmsize;mysql_19_processes;mysql_17_vmdata;mysql_17_vmstk;mysql_17_vmrss
1289173800; 2.1000000000e+01; 0.0000000000e+00; 1.0078373467e+00; 3.6252079445e+08; 1.0803130695e+01; 9.0096025600e+08; 1.2000000000e+01; 8.6723379200e+08; 8.6016000000e+04; 5.3843946155e+08
1289174100; 1.9006666667e+01; 0.0000000000e+00; 5.4488888889e-01; 3.6286349312e+08; 1.6507655556e+01; 9.0096025600e+08; 1.0006666667e+01; 8.6723379200e+08; 8.6016000000e+04; 5.3809676288e+08
1289174400; 1.9000000000e+01; 0.0000000000e+00; 3.2961842008e-01; 3.6287280469e+08; 7.1973148025e+00; 9.0096025600e+08; 1.0000000000e+01; 8.6723379200e+08; 8.6016000000e+04; 5.3808745131e+08
1289174700; 1.9000000000e+01; 0.0000000000e+00; 1.3597482466e+00; 3.6287283200e+08; 1.6742396309e+01; 9.0096025600e+08; 1.0000000000e+01; 8.6723379200e+08; 8.6016000000e+04; 5.3808742400e+08
1289175000; 1.9000000000e+01; 0.0000000000e+00; 2.2433333333e-01; 3.6287283200e+08; 3.4794444444e+00; 9.0096025600e+08; 1.0000000000e+01; 8.6723379200e+08; 8.6016000000e+04; 5.3808742400e+08
1289175300; 1.9000000000e+01; 0.0000000000e+00; 1.9680000000e-01; 3.6287283200e+08; 3.3204666667e+00; 9.0096025600e+08; 1.0000000000e+01; 8.6723379200e+08; 8.6016000000e+04; 5.3808742400e+08
1289175600; 1.9000000000e+01; 0.0000000000e+00; 1.3044444444e-01; 3.6287283200e+08; 1.1545333333e+00; 9.0096025600e+08; 1.0000000000e+01; 8.6723379200e+08; 8.6016000000e+04; 5.3808742400e+08
1289175900; 1.9993333333e+01; 0.0000000000e+00; 4.1475555556e-01; 3.6286469461e+08; 1.0735600000e+01; 9.0096025600e+08; 1.0993333333e+01; 8.6723379200e+08; 8.6016000000e+04; 5.3809556139e+08
1289176200; 2.0000000000e+01; 0.0000000000e+00; 2.8422222222e-01; 3.6285650261e+08; 4.9327111111e+00; 9.0096025600e+08; 1.1000000000e+01; 8.6723379200e+08; 8.6016000000e+04; 5.3810375339e+08
1289176500; 2.0000000000e+01; 0.0000000000e+00; 6.6411111111e-01; 3.6285644800e+08; 5.9694444444e+00; 9.0096025600e+08; 1.1000000000e+01; 8.6723379200e+08; 8.6016000000e+04; 5.3810380800e+08
1289176800; 2.0000000000e+01; 0.0000000000e+00; 2.9913333333e-01; 3.6285644800e+08; 5.8475333333e+00; 9.0096025600e+08; 1.1000000000e+01; 8.6723379200e+08; 8.6016000000e+04; 5.3810380800e+08
1289177100; 2.0000000000e+01; 0.0000000000e+00; 2.3044444444e-01; 3.6285644800e+08; 3.7408000000e+00; 9.0096025600e+08; 1.1000000000e+01; 8.6723379200e+08; 8.6016000000e+04; 5.3810380800e+08
1289177400; 2.0000000000e+01; 0.0000000000e+00; 4.5515555556e-01; 3.6285644800e+08; 2.8690888889e+00; 9.0096025600e+08; 1.1000000000e+01; 8.6723379200e+08; 8.6016000000e+04; 5.3810380800e+08
1289177700; 1.9006666667e+01; 0.0000000000e+00; 4.9308888889e-01; 3.6287272277e+08; 9.0319333333e+00; 9.0096025600e+08; 1.0006666667e+01; 8.6723379200e+08; 8.6016000000e+04; 5.3808753323e+08
1289178000; 1.9000000000e+01; 0.0000000000e+00; 2.9797777778e-01; 3.6287283200e+08; 2.2392000000e+00; 9.0096025600e+08; 1.0000000000e+01; 8.6723379200e+08; 8.6016000000e+04; 5.3808742400e+08
1289178300; 1.9000000000e+01; 0.0000000000e+00; 1.9134232627e-01; 3.6287283200e+08; 2.1341762913e+00; 9.0096025600e+08; 1.0000000000e+01; 8.6723379200e+08; 8.6016000000e+04; 5.3808742400e+08
1289178600; 1.9000000000e+01; 0.0000000000e+00; 1.4349100706e-01; 3.6287283200e+08; 1.5619125975e+00; 9.0096025600e+08; 1.0000000000e+01; 8.6723379200e+08; 8.6016000000e+04; 5.3808742400e+08
1289178900; 1.9000000000e+01; 0.0000000000e+00; 1.2961399040e-01; 3.6287283200e+08; 1.7137714286e+00; 9.0096025600e+08; 1.0000000000e+01; 8.6723379200e+08; 8.6016000000e+04; 5.3808742400e+08
1289179200; 1.9000000000e+01; 0.0000000000e+00; 4.6110823182e-01; 3.6287690069e+08; 1.7630063492e+00; 9.0096025600e+08; 1.0000000000e+01; 8.6723379200e+08; 8.6016000000e+04; 5.3808335531e+08
1289179500; 1.9000000000e+01; 0.0000000000e+00; 3.2426666667e-01; 3.6286472192e+08; 7.9253111111e+00; 9.0096025600e+08; 1.0000000000e+01; 8.6723379200e+08; 8.6016000000e+04; 5.3809553408e+08
1289179800; 1.9000000000e+01; 0.0000000000e+00; 1.4756000000e+00; 3.6286464000e+08; 4.9336888889e+00; 9.0096025600e+08; 1.0000000000e+01; 8.6723379200e+08; 8.6016000000e+04; 5.3809561600e+08
1289180100; 1.9000000000e+01; 0.0000000000e+00; 1.0922222222e-01; 3.6286464000e+08; 7.7775555556e-01; 9.0096025600e+08; 1.0000000000e+01; 8.6723379200e+08; 8.6016000000e+04; 5.3809561600e+08
1289180400; 1.9000000000e+01; 0.0000000000e+00; 1.7615555556e-01; 3.6286464000e+08; 1.7400222222e+00; 9.0096025600e+08; 1.0000000000e+01; 8.6723379200e+08; 8.6016000000e+04; 5.3809561600e+08
1289180700; 1.9000000000e+01; 0.0000000000e+00; 1.0713333333e-01; 3.6286464000e+08; 1.0016666667e+00; 9.0096025600e+08; 1.0000000000e+01; 8.6723379200e+08; 8.6016000000e+04; 5.3809561600e+08
1289181000; 1.9000000000e+01; 0.0000000000e+00; 1.5633333333e-01; 3.6286464000e+08; 1.4834000000e+00; 9.0096025600e+08; 1.0000000000e+01; 8.6723379200e+08; 8.6016000000e+04; 5.3809561600e+08
1289181300; 1.9000000000e+01; 0.0000000000e+00; 3.6195555556e-01; 3.6286464000e+08; 8.8240888889e+00; 9.0096025600e+08; 1.0000000000e+01; 8.6723379200e+08; 8.6016000000e+04; 5.3809561600e+08
1289181600; 1.8006666667e+01; 0.0000000000e+00; 2.4082222222e-01; 3.6288905216e+08; 1.0193777778e+00; 9.0096025600e+08; 9.0066666667e+00; 8.6723379200e+08; 8.6016000000e+04; 5.3807120384e+08
1289181900; 1.8000000000e+01; 0.0000000000e+00; 1.6715555556e-01; 3.6288921600e+08; 1.0527555556e+00; 9.0096025600e+08; 9.0000000000e+00; 8.6723379200e+08; 8.6016000000e+04; 5.3807104000e+08
1289182200; 1.8993333333e+01; 0.0000000000e+00; 2.7593333333e-01; 3.6286480384e+08; 4.8015111111e+00; 9.0096025600e+08; 9.9933333333e+00; 8.6723379200e+08; 8.6016000000e+04; 5.3809545216e+08
1289182500; 1.9000000000e+01; 0.0000000000e+00; 1.6740000000e-01; 3.6286464000e+08; 1.9128888889e+00; 9.0096025600e+08; 1.0000000000e+01; 8.6723379200e+08; 8.6016000000e+04; 5.3809561600e+08
1289182800; 1.9000000000e+01; 0.0000000000e+00; 1.2031111111e-01; 3.6286464000e+08; 1.3999777778e+00; 9.0096025600e+08; 1.0000000000e+01; 8.6723379200e+08; 8.6016000000e+04; 5.3809561600e+08
1289183100; 1.9000000000e+01; 0.0000000000e+00; 3.4846666667e-01; 3.6286464000e+08; 8.0685555556e+00; 9.0096025600e+08; 1.0000000000e+01; 8.6723379200e+08; 8.6016000000e+04; 5.3809561600e+08
1289183400; 1.9000000000e+01; 0.0000000000e+00; 2.0100000000e-01; 3.6286464000e+08; 1.8652666667e+00; 9.0096025600e+08; 1.0000000000e+01; 8.6723379200e+08; 8.6016000000e+04; 5.3809561600e+08
1289183700; 1.9000000000e+01; 0.0000000000e+00; 1.0432107023e-01; 3.6286464000e+08; 9.2575644742e-01; 9.0096025600e+08; 1.0000000000e+01; 8.6723379200e+08; 8.6016000000e+04; 5.3809561600e+08
1289184000; 1.8003333333e+01; 0.0000000000e+00; 1.3323448532e-01; 3.6289321643e+08; 8.7681021925e-01; 9.0096025600e+08; 9.0033333333e+00; 8.6723379200e+08; 8.6016000000e+04; 5.3806703957e+08
1289184300; 1.8000000000e+01; 0.0000000000e+00; 1.0343333333e-01; 3.6289331200e+08; 1.1391222222e+00; 9.0096025600e+08; 9.0000000000e+00; 8.6723379200e+08; 8.6016000000e+04; 5.3806694400e+08
1289184600; 1.8000000000e+01; 0.0000000000e+00; 1.9901554079e-01; 3.6289331200e+08; 1.4209871539e+00; 9.0096025600e+08; 9.0000000000e+00; 8.6723379200e+08; 8.6016000000e+04; 5.3806694400e+08
1289184900; 1.8000000000e+01; 0.0000000000e+00; 4.2184001477e-01; 3.6289331200e+08; 8.9561017350e+00; 9.0096025600e+08; 9.0000000000e+00; 8.6723379200e+08; 8.6016000000e+04; 5.3806694400e+08
1289185200; 1.8000000000e+01; 0.0000000000e+00; 2.5446666667e-01; 3.6288924331e+08; 2.1626000000e+00; 9.0096025600e+08; 9.0000000000e+00; 8.6723379200e+08; 8.6016000000e+04; 5.3807101269e+08
1289185500; 1.8000000000e+01; 0.0000000000e+00; 1.2420000000e-01; 3.6289328469e+08; 1.2160444444e+00; 9.0096025600e+08; 9.0000000000e+00; 8.6723379200e+08; 8.6016000000e+04; 5.3806697131e+08
1289185800; 1.8000000000e+01; 0.0000000000e+00; 1.2333333333e-01; 3.6289331200e+08; 1.6768666667e+00; 9.0096025600e+08; 9.0000000000e+00; 8.6723379200e+08; 8.6016000000e+04; 5.3806694400e+08
1289186100; 1.8000000000e+01; 0.0000000000e+00; 2.1063520352e-01; 3.6289331200e+08; 2.1683397140e+00; 9.0096025600e+08; 9.0000000000e+00; 8.6723379200e+08; 8.6016000000e+04; 5.3806694400e+08
1289186400; 1.8000000000e+01; 0.0000000000e+00; 4.0413763599e-01; 3.6288928427e+08; 1.8439377271e+00; 9.0096025600e+08; 9.0000000000e+00; 8.6723379200e+08; 8.6016000000e+04; 5.3807097173e+08
1289186700; 1.8000000000e+01; 0.0000000000e+00; 2.6760493827e-01; 3.6288921600e+08; 7.7437003367e+00; 9.0096025600e+08; 9.0000000000e+00; 8.6723379200e+08; 8.6016000000e+04; 5.3807104000e+08
1289187000; 1.8000000000e+01; 0.0000000000e+00; 1.7395555556e-01; 3.6288921600e+08; 1.3763333333e+00; 9.0096025600e+08; 9.0000000000e+00; 8.6723379200e+08; 8.6016000000e+04; 5.3807104000e+08
1289187300; 1.8000000000e+01; 0.0000000000e+00; 3.5213333333e-01; 3.6288107861e+08; 3.2074222222e+00; 9.0096025600e+08; 9.0000000000e+00; 8.6723379200e+08; 8.6016000000e+04; 5.3807917739e+08
1289187600; 1.8000000000e+01; 0.0000000000e+00; 1.3148888889e-01; 3.6288916139e+08; 1.0379777778e+00; 9.0096025600e+08; 9.0000000000e+00; 8.6723379200e+08; 8.6016000000e+04; 5.3807109461e+08
1289187900; 1.8000000000e+01; 0.0000000000e+00; 1.0682222222e-01; 3.6288921600e+08; 9.0082222222e-01; 9.0096025600e+08; 9.0000000000e+00; 8.6723379200e+08; 8.6016000000e+04; 5.3807104000e+08
1289188200; 1.8000000000e+01; 0.0000000000e+00; 1.3315555556e-01; 3.6288921600e+08; 1.0192000000e+00; 9.0096025600e+08; 9.0000000000e+00; 8.6723379200e+08; 8.6016000000e+04; 5.3807104000e+08
1289188500; 1.8000000000e+01; 0.0000000000e+00; 2.8659680416e-01; 3.6288921600e+08; 8.1395090301e+00; 9.0096025600e+08; 9.0000000000e+00; 8.6723379200e+08; 8.6016000000e+04; 5.3807104000e+08
1289188800; 1.8000000000e+01; 0.0000000000e+00; 1.1391430695e-01; 3.6288921600e+08; 1.1236243032e+00; 9.0096025600e+08; 9.0000000000e+00; 8.6723379200e+08; 8.6016000000e+04; 5.3807104000e+08
1289189100; 1.8000000000e+01; 0.0000000000e+00; 1.3658888889e-01; 3.6288921600e+08; 1.2993333333e+00; 9.0096025600e+08; 9.0000000000e+00; 8.6723379200e+08; 8.6016000000e+04; 5.3807104000e+08
1289189400; 1.8000000000e+01; 0.0000000000e+00; 1.1673333333e-01; 3.6288921600e+08; 1.5225888889e+00; 9.0096025600e+08; 9.0000000000e+00; 8.6723379200e+08; 8.6016000000e+04; 5.3807104000e+08
1289189700; 1.8000000000e+01; 0.0000000000e+00; 1.5932576597e-01; 3.6289329835e+08; 1.8361630491e+00; 9.0096025600e+08; 9.0000000000e+00; 8.6723379200e+08; 8.6016000000e+04; 5.3806695765e+08
1289190000; 1.8000000000e+01; 0.0000000000e+00; 1.6052800587e-01; 3.6289331200e+08; 2.0720028000e+00; 9.0096025600e+08; 9.0000000000e+00; 8.6723379200e+08; 8.6016000000e+04; 5.3806694400e+08
1289190300; 1.7003333333e+01; 0.0000000000e+00; 4.6232400595e-01; 3.6291372373e+08; 9.1895341509e+00; 9.0096025600e+08; 8.0033333333e+00; 8.6723379200e+08; 8.6016000000e+04; 5.3804653227e+08
1289190600; 1.7000000000e+01; 0.0000000000e+00; 1.3443333333e-01; 3.6291379200e+08; 2.3296888889e+00; 9.0096025600e+08; 8.0000000000e+00; 8.6723379200e+08; 8.6016000000e+04; 5.3804646400e+08
1289190900; 1.7000000000e+01; 0.0000000000e+00; 1.5275895164e-01; 3.6291379200e+08; 1.9778439276e+00; 9.0096025600e+08; 8.0000000000e+00; 8.6723379200e+08; 8.6016000000e+04; 5.3804646400e+08
1289191200; 1.7000000000e+01; 0.0000000000e+00; 1.1322259136e-01; 3.6321894400e+08; 1.2309191584e+00; 9.0096025600e+08; 8.0000000000e+00; 8.6723379200e+08; 8.6016000000e+04; 5.3774131200e+08
1289191500; 1.7000000000e+01; 0.0000000000e+00; 1.4962956811e-01; 3.6322099200e+08; 2.2430591362e+00; 9.0096025600e+08; 8.0000000000e+00; 8.6723379200e+08; 8.6016000000e+04; 5.3773926400e+08
1289191800; 1.7000000000e+01; 0.0000000000e+00; 1.1076421405e-01; 3.6322099200e+08; 8.9002497213e-01; 9.0096025600e+08; 8.0000000000e+00; 8.6723379200e+08; 8.6016000000e+04; 5.3773926400e+08
1289192100; 1.7000000000e+01; 0.0000000000e+00; 3.8482467484e-01; 3.6322099200e+08; 9.4093972501e+00; 9.0096025600e+08; 8.0000000000e+00; 8.6723379200e+08; 8.6016000000e+04; 5.3773926400e+08
1289192400; 1.7000000000e+01; 0.0000000000e+00; 1.4826666667e-01; 3.6322099200e+08; 1.3776222222e+00; 9.0096025600e+08; 8.0000000000e+00; 8.6723379200e+08; 8.6016000000e+04; 5.3773926400e+08
1289192700; 1.7000000000e+01; 0.0000000000e+00; 1.8640000000e-01; 3.6322099200e+08; 3.9689111111e+00; 9.0096025600e+08; 8.0000000000e+00; 8.6723379200e+08; 8.6016000000e+04; 5.3773926400e+08
1289193000; 1.7000000000e+01; 0.0000000000e+00; 2.5288888889e-01; 3.6322506069e+08; 3.6886666667e+00; 9.0096025600e+08; 8.0000000000e+00; 8.6723379200e+08; 8.6016000000e+04; 5.3773519531e+08
1289193300; 1.7000000000e+01; 0.0000000000e+00; 5.3630682909e-01; 3.6437652821e+08; 5.8162721299e+00; 9.0096025600e+08; 8.0000000000e+00; 8.6723379200e+08; 8.6016000000e+04; 5.3658372779e+08
1289193600; 1.7990000000e+01; 0.0000000000e+00; 1.2091694352e+00; 3.6459106304e+08; 3.7650498339e+00; 9.0096025600e+08; 8.9900000000e+00; 8.6723379200e+08; 8.6016000000e+04; 5.3636919296e+08
1289193900; 1.8000000000e+01; 0.0000000000e+00; 4.9459646297e-01; 3.6458506923e+08; 1.3135713726e+01; 9.0096025600e+08; 9.0000000000e+00; 8.6723379200e+08; 8.6016000000e+04; 5.3637518677e+08
1289194200; 1.8000000000e+01; 0.0000000000e+00; 3.1058282828e-01; 3.6458496000e+08; 5.8248754209e+00; 9.0096025600e+08; 9.0000000000e+00; 8.6723379200e+08; 8.6016000000e+04; 5.3637529600e+08
1289194500; 1.8000000000e+01; 0.0000000000e+00; 3.1228471761e-01; 3.6458496000e+08; 4.0324894795e+00; 9.0096025600e+08; 9.0000000000e+00; 8.6723379200e+08; 8.6016000000e+04; 5.3637529600e+08
1289194800; 1.8000000000e+01; 0.0000000000e+00; 1.9412639350e-01; 3.6458496000e+08; 2.6293771872e+00; 9.0096025600e+08; 9.0000000000e+00; 8.6723379200e+08; 8.6016000000e+04; 5.3637529600e+08
1289195100; 1.8000000000e+01; 0.0000000000e+00; 2.2975555556e-01; 3.6458496000e+08; 4.5172666667e+00; 9.0096025600e+08; 9.0000000000e+00; 8.6723379200e+08; 8.6016000000e+04; 5.3637529600e+08
1289195400; 1.8000000000e+01; 0.0000000000e+00; 3.6244444444e-01; 3.6458496000e+08; 2.5698222222e+00; 9.0096025600e+08; 9.0000000000e+00; 8.6723379200e+08; 8.6016000000e+04; 5.3637529600e+08
1289195700; 1.8000000000e+01; 0.0000000000e+00; 7.6397777778e-01; 3.6458496000e+08; 1.4764733333e+01; 9.0096025600e+08; 9.0000000000e+00; 8.6723379200e+08; 8.6016000000e+04; 5.3637529600e+08
1289196000; 1.8000000000e+01; 0.0000000000e+00; 2.9648888889e-01; 3.6458496000e+08; 5.8404444444e+00; 9.0096025600e+08; 9.0000000000e+00; 8.6723379200e+08; 8.6016000000e+04; 5.3637529600e+08
1289196300; 1.8000000000e+01; 0.0000000000e+00; 1.2270666667e+00; 3.6458496000e+08; 9.5414222222e+00; 9.0096025600e+08; 9.0000000000e+00; 8.6723379200e+08; 8.6016000000e+04; 5.3637529600e+08
1289196600; 1.8000000000e+01; 0.0000000000e+00; 3.2608888889e-01; 3.6457682261e+08; 6.4045555556e+00; 9.0096025600e+08; 9.0000000000e+00; 8.6723379200e+08; 8.6016000000e+04; 5.3638343339e+08
1289196900; 1.8000000000e+01; 0.0000000000e+00; 8.1004444444e-01; 3.6457676800e+08; 1.2707555556e+01; 9.0096025600e+08; 9.0000000000e+00; 8.6723379200e+08; 8.6016000000e+04; 5.3638348800e+08
1289197200; 1.8993333333e+01; 0.0000000000e+00; 1.2901333333e+00; 3.6456049323e+08; 3.0719400000e+01; 9.0096025600e+08; 9.9933333333e+00; 8.6723379200e+08; 8.6016000000e+04; 5.3639976277e+08
1289197500; 1.9000000000e+01; 0.0000000000e+00; 1.4986222222e+00; 3.6456852139e+08; 1.7112133333e+01; 9.0096025600e+08; 1.0000000000e+01; 8.6723379200e+08; 8.6016000000e+04; 5.3639173461e+08
1289197800; 1.8006666667e+01; 0.0000000000e+00; 2.2251333333e+00; 3.6458078208e+08; 1.6344533333e+01; 9.0096025600e+08; 9.0066666667e+00; 8.6723379200e+08; 8.6016000000e+04; 5.3637947392e+08
1289198100; 1.8000000000e+01; 0.0000000000e+00; 2.2068222222e+00; 3.6457679531e+08; 1.4962577778e+01; 9.0096025600e+08; 9.0000000000e+00; 8.6723379200e+08; 8.6016000000e+04; 5.3638346069e+08
1289198400; 1.8000000000e+01; 0.0000000000e+00; 1.5576888889e+00; 3.6459304277e+08; 2.1893422222e+01; 9.0096025600e+08; 9.0000000000e+00; 8.6723379200e+08; 8.6016000000e+04; 5.3636721323e+08
1289198700; 1.8000000000e+01; 0.0000000000e+00; 1.2056666667e+00; 3.6454839637e+08; 1.3205288889e+01; 9.0096025600e+08; 9.0000000000e+00; 8.6723379200e+08; 8.6016000000e+04; 5.3641185963e+08
1289199000; 1.8000000000e+01; 0.0000000000e+00; 9.0833437384e-01; 3.6459692032e+08; 1.3708603196e+01; 9.0096025600e+08; 9.0000000000e+00; 8.6723379200e+08; 8.6016000000e+04; 5.3636333568e+08
1289199300; 1.8000000000e+01; 0.0000000000e+00; 2.2222656262e+00; 3.6459724800e+08; 2.7573641249e+01; 9.0096025600e+08; 9.0000000000e+00; 8.6723379200e+08; 8.6016000000e+04; 5.3636300800e+08
1289199600; 1.8996666667e+01; 0.0000000000e+00; 1.2333222222e+00; 3.6458908331e+08; 1.2899233333e+01; 9.0096025600e+08; 9.9966666667e+00; 8.6723379200e+08; 8.6016000000e+04; 5.3637117269e+08
1289199900; 2.0993333333e+01; 0.0000000000e+00; 6.6084392936e-01; 3.6458905600e+08; 1.8095040839e+01; 9.0096025600e+08; 1.1993333333e+01; 8.6723379200e+08; 8.6016000000e+04; 5.3637120000e+08
1289200200; 2.1000000000e+01; 0.0000000000e+00; 1.7813051230e+00; 3.6458500096e+08; 2.1937948570e+01; 9.0096025600e+08; 1.2000000000e+01; 8.6723379200e+08; 8.6016000000e+04; 5.3637525504e+08
1289200500; 2.1000000000e+01; 0.0000000000e+00; 1.8098842809e+00; 3.6458496000e+08; 2.3241510591e+01; 9.0096025600e+08; 1.2000000000e+01; 8.6723379200e+08; 8.6016000000e+04; 5.3637529600e+08
1289200800; 2.1000000000e+01; 0.0000000000e+00; 1.4490888889e+00; 3.6457275392e+08; 2.1958666667e+01; 9.0096025600e+08; 1.2000000000e+01; 8.6723379200e+08; 8.6016000000e+04; 5.3638750208e+08
1289201100; 2.1000000000e+01; 0.0000000000e+00; 2.4664888889e+00; 3.6454012245e+08; 4.1151133333e+01; 9.0096025600e+08; 1.2000000000e+01; 8.6723379200e+08; 8.6016000000e+04; 5.3642013355e+08
1289201400; 2.1000000000e+01; 0.0000000000e+00; 1.7713777778e+00; 3.6453583531e+08; 2.8095155556e+01; 9.0096025600e+08; 1.2000000000e+01; 8.6723379200e+08; 8.6016000000e+04; 5.3642442069e+08
1289201700; 2.1993333333e+01; 0.0000000000e+00; 2.8229111111e+00; 3.6453173931e+08; 2.4679000000e+01; 9.0096025600e+08; 1.2993333333e+01; 8.6723379200e+08; 8.6016000000e+04; 5.3642851669e+08
1289202000; 2.1006666667e+01; 0.0000000000e+00; 6.1576666667e+00; 3.6453578069e+08; 5.3556044444e+01; 9.0096025600e+08; 1.2006666667e+01; 8.6723379200e+08; 8.6016000000e+04; 5.3642447531e+08
1289202300; 2.1000000000e+01; 0.0000000000e+00; 1.6702666667e+00; 3.6453580800e+08; 3.0790755556e+01; 9.0096025600e+08; 1.2000000000e+01; 8.6723379200e+08; 8.6016000000e+04; 5.3642444800e+08
1289202600; 2.1000000000e+01; 0.0000000000e+00; 3.2558222222e+00; 3.6453173931e+08; 3.4792111111e+01; 9.0096025600e+08; 1.2000000000e+01; 8.6723379200e+08; 8.6016000000e+04; 5.3642851669e+08
1289202900; 2.2986666667e+01; 0.0000000000e+00; 4.9222222222e+00; 3.6469445973e+08; 7.4199044444e+01; 9.0096025600e+08; 1.3986666667e+01; 8.6723379200e+08; 8.6016000000e+04; 5.3626579627e+08
1289203200; 2.2006666667e+01; 0.0000000000e+00; 3.6883555556e+00; 3.6401608021e+08; 3.5696844444e+01; 9.0096025600e+08; 1.3006666667e+01; 8.6723379200e+08; 8.6016000000e+04; 5.3694417579e+08
1289203500; 2.2000000000e+01; 0.0000000000e+00; 1.6139711111e+01; 3.6260782080e+08; 4.0631800000e+01; 9.0096025600e+08; 1.3000000000e+01; 8.6723379200e+08; 8.6016000000e+04; 5.3835243520e+08
1289203800; 2.2000000000e+01; 0.0000000000e+00; 2.9424666667e+00; 3.6355861163e+08; 3.3084222222e+01; 9.0096025600e+08; 1.3000000000e+01; 8.6723379200e+08; 8.6016000000e+04; 5.3740164437e+08
1289204100; 2.2993333333e+01; 0.0000000000e+00; 2.5983777778e+00; 3.6354064384e+08; 2.8467311111e+01; 9.1331687765e+08; 1.3993333333e+01; 8.7959041365e+08; 8.6016000000e+04; 5.4977623381e+08
1289204400; 2.3000000000e+01; 0.0000000000e+00; 3.2092222222e+00; 3.6353641131e+08; 2.6873822222e+01; 9.1339980800e+08; 1.4000000000e+01; 8.7967334400e+08; 8.6016000000e+04; 5.4986339669e+08
1289204700; 2.1013333333e+01; 0.0000000000e+00; 2.3226444444e+00; 3.6359334571e+08; 4.9964955556e+01; 9.1339980800e+08; 1.2013333333e+01; 8.7967334400e+08; 8.6016000000e+04; 5.4980646229e+08
1289205000; 2.5966666667e+01; 0.0000000000e+00; 3.2504000000e+00; 3.6357338453e+08; 6.2616133333e+01; 9.1339980800e+08; 1.6966666667e+01; 8.7967334400e+08; 8.6016000000e+04; 5.4982642347e+08
1289205300; 2.6000000000e+01; 0.0000000000e+00; 3.6308222222e+00; 3.6356104192e+08; 3.7932888889e+01; 9.1339980800e+08; 1.7000000000e+01; 8.7967334400e+08; 8.6016000000e+04; 5.4983876608e+08
1289205600; 2.1033333333e+01; 0.0000000000e+00; 2.0406888889e+00; 3.6400851627e+08; 2.7525400000e+01; 9.1339980800e+08; 1.2033333333e+01; 8.7967334400e+08; 8.6016000000e+04; 5.4939129173e+08
1289205900; 2.1000000000e+01; 0.0000000000e+00; 3.4420283166e+00; 3.6399117653e+08; 3.9331673207e+01; 9.1339980800e+08; 1.2000000000e+01; 8.7967334400e+08; 8.6016000000e+04; 5.4940863147e+08
1289206200; 2.1000000000e+01; 0.0000000000e+00; 2.4386035771e+00; 3.6398287531e+08; 4.4842301470e+01; 9.1339980800e+08; 1.2000000000e+01; 8.7967334400e+08; 8.6016000000e+04; 5.4941693269e+08
1289206500; 2.1000000000e+01; 0.0000000000e+00; 1.4929903285e+00; 3.6398284800e+08; 2.8460069767e+01; 9.1339980800e+08; 1.2000000000e+01; 8.7967334400e+08; 8.6016000000e+04; 5.4941696000e+08
1289206800; 2.2986666667e+01; 0.0000000000e+00; 1.3979488889e+01; 3.6396250453e+08; 4.7802777778e+01; 9.1339980800e+08; 1.3986666667e+01; 8.7967334400e+08; 8.6016000000e+04; 5.4943730347e+08
1289207100; 2.3000000000e+01; 0.0000000000e+00; 4.7425555556e+00; 3.6393795584e+08; 4.1930288889e+01; 9.1339980800e+08; 1.4000000000e+01; 8.7967334400e+08; 8.6016000000e+04; 5.4946185216e+08
1289207400; 2.3000000000e+01; 0.0000000000e+00; 2.8489555556e+00; 3.6393372331e+08; 6.1594422222e+01; 9.1339980800e+08; 1.4000000000e+01; 8.7967334400e+08; 8.6016000000e+04; 5.4946608469e+08
1289207700; 2.3000000000e+01; 0.0000000000e+00; 2.9624888889e+00; 3.6351462059e+08; 5.2717133333e+01; 9.1339980800e+08; 1.4000000000e+01; 8.7967334400e+08; 8.6016000000e+04; 5.4988518741e+08
1289208000; 2.3000000000e+01; 0.0000000000e+00; 2.0318306280e+01; 3.6256380245e+08; 6.9920921813e+01; 9.1339980800e+08; 1.4000000000e+01; 8.7967334400e+08; 8.6016000000e+04; 5.5083600555e+08
1289208300; 2.3000000000e+01; 0.0000000000e+00; 1.3498282055e+01; 3.6328818005e+08; 7.7066191291e+01; 9.1339980800e+08; 1.4000000000e+01; 8.7967334400e+08; 8.6016000000e+04; 5.5011162795e+08
1289208600; 2.3000000000e+01; 0.0000000000e+00; 6.1955227759e+00; 3.6328655531e+08; 7.1129998007e+01; 9.1339980800e+08; 1.4000000000e+01; 8.7967334400e+08; 8.6016000000e+04; 5.5011325269e+08
1289208900; 2.3993333333e+01; 0.0000000000e+00; 4.6632888889e+00; 3.6326618453e+08; 4.9677044444e+01; 9.1339980800e+08; 1.4993333333e+01; 8.7967334400e+08; 8.6016000000e+04; 5.5013362347e+08
1289209200; 2.3006666667e+01; 0.0000000000e+00; 5.9361953824e+00; 3.6283476651e+08; 7.0273144300e+01; 9.1339980800e+08; 1.4006666667e+01; 8.7967334400e+08; 8.6016000000e+04; 5.5056504149e+08
1289209500; 2.3966666667e+01; 0.0000000000e+00; 2.9979438712e+01; 3.6236069547e+08; 6.8219452351e+01; 9.1339980800e+08; 1.4966666667e+01; 8.7967334400e+08; 8.6016000000e+04; 5.5103911253e+08
