etime;sla2;ews_hits_20_wiki;ews2usage_23_NumberOfGroups;sla1;ews2usage_23_numberOflectures;ews_hits_20_phpbb;ews_hits_20_webdav;ews2usage_23_numberOfUsers;ews_hits_20_ews2;ews2usage_23_login5minutes
1286872200; 0; 1.8254738649e+00; 9.1100000000e+02; 0; 8.6310000000e+03; 6.8825972684e-01; 8.7718615725e-01; 4.7153993333e+04; 1.5768806017e+01; 7.9006666667e+01
1286872500; 0; 2.8332261351e+00; 9.1100000000e+02; 0; 8.6310000000e+03; 9.7142916205e-01; 7.0118050941e-01; 4.7157973333e+04; 1.8266582872e+01; 6.6086666667e+01
1286872800; 0; 2.3112410256e+00; 9.1398000000e+02; 0; 8.6310000000e+03; 7.2408086213e-01; 1.0245774805e+00; 4.7158000000e+04; 1.4776047194e+01; 7.0966666667e+01
1286873100; 0; 2.6654700855e+00; 9.1400000000e+02; 1; 8.6300033333e+03; 5.0074136009e-01; 9.1371140840e-01; 4.7158996667e+04; 1.2361330583e+01; 7.0003333333e+01
1286873400; 0; 3.3809444444e+00; 9.1400000000e+02; 0; 8.6300000000e+03; 9.0198888889e-01; 8.7014444444e-01; 4.7160993333e+04; 1.4409788889e+01; 6.9003333333e+01
1286873700; 0; 1.7189000000e+00; 9.1400000000e+02; 0; 8.6300000000e+03; 6.2094444444e-01; 7.1717777778e-01; 4.7164986667e+04; 1.4855200000e+01; 7.5976666667e+01
1286874000; 0; 2.0389111111e+00; 9.1400000000e+02; 0; 8.6300000000e+03; 1.2279666667e+00; 7.4988888889e-01; 4.7165996667e+04; 1.4590888889e+01; 7.9986666667e+01
1286874300; 0; 1.9237222222e+00; 9.1400000000e+02; 0; 8.6300000000e+03; 1.3197000000e+00; 7.9651111111e-01; 4.7167993333e+04; 1.3490344444e+01; 6.1063333333e+01
1286874600; 0; 2.5412666667e+00; 9.1400000000e+02; 0; 8.6290033333e+03; 5.9575555556e-01; 7.0032222222e-01; 4.7168000000e+04; 1.6078000000e+01; 7.7943333333e+01
1286874900; 0; 1.9121111111e+00; 9.1400000000e+02; 0; 8.6319900000e+03; 9.5545555556e-01; 8.4617777778e-01; 4.7169993333e+04; 1.3040188889e+01; 7.4013333333e+01
1286875200; 0; 1.5213000000e+00; 9.1400000000e+02; 0; 8.6320000000e+03; 4.3840000000e-01; 6.7723333333e-01; 4.7171993333e+04; 1.1810744444e+01; 6.5030000000e+01
1286875500; 0; 2.8692416390e+00; 9.1400000000e+02; 0; 8.6320000000e+03; 5.7429055002e-01; 7.2740505722e-01; 4.7173993333e+04; 1.3452965744e+01; 6.6993333333e+01
1286875800; 0; 3.4642642696e+00; 9.1400000000e+02; 0; 8.6329933333e+03; 1.0802196321e+00; 5.7958851395e-01; 4.7174993333e+04; 1.3212354137e+01; 6.7993333333e+01
1286876100; 0; 2.0678066053e+00; 9.1400000000e+02; 1; 8.6330000000e+03; 4.7380030148e-01; 5.9131957022e-01; 4.7177990000e+04; 1.4715896140e+01; 6.5010000000e+01
1286876400; 0; 1.5120596155e+00; 9.1499333333e+02; 0; 8.6330000000e+03; 1.4183959081e+00; 2.4313973859e-01; 4.7179986667e+04; 1.2456667963e+01; 6.9966666667e+01
1286876700; 0; 1.5116170180e+00; 9.1898666667e+02; 0; 8.6330000000e+03; 1.3093560299e+00; 8.2197654048e-01; 4.7180996667e+04; 1.5703376334e+01; 8.2956666667e+01
1286877000; 0; 3.3289403956e+00; 9.1900000000e+02; 0; 8.6359800000e+03; 1.0950809824e+00; 8.7590528784e-01; 4.7183980000e+04; 1.5430001593e+01; 6.9093333333e+01
1286877300; 0; 1.8848704571e+00; 9.1900000000e+02; 0; 8.6419800000e+03; 4.7872326273e-01; 6.5407640282e-01; 4.7184996667e+04; 1.3234004757e+01; 6.2023333333e+01
1286877600; 0; 2.7205222222e+00; 9.1900000000e+02; 0; 8.6420000000e+03; 1.2607111111e+00; 6.7326666667e-01; 4.7186993333e+04; 1.4309711111e+01; 8.4923333333e+01
1286877900; 0; 2.1220111111e+00; 9.1900000000e+02; 0; 8.6420000000e+03; 1.2600111111e+00; 5.0722222222e-01; 4.7188993333e+04; 1.5888066667e+01; 7.8023333333e+01
1286878200; 0; 9.3396666667e-01; 9.1900000000e+02; 0; 8.6420000000e+03; 8.3143333333e-01; 7.4586666667e-01; 4.7189996667e+04; 1.7394977778e+01; 8.1986666667e+01
1286878500; 0; 3.9180000000e-01; 9.1900000000e+02; 0; 8.6420000000e+03; 6.0741111111e-01; 6.4367777778e-01; 4.7193986667e+04; 1.7227244444e+01; 7.7016666667e+01
1286878800; 1; 1.0343897010e+00; 9.1900000000e+02; 0; 8.6410033333e+03; 5.9803551126e-01; 3.3326293835e-01; 4.7199980000e+04; 1.6116669177e+01; 6.7033333333e+01
1286879100; 0; 1.4819604662e+00; 9.1900000000e+02; 0; 8.6419933333e+03; 6.6177935310e-01; 5.0054259862e-01; 4.7208940000e+04; 1.8253194517e+01; 7.6933333333e+01
1286879400; 0; 1.3903164994e+00; 9.1900000000e+02; 0; 8.6429966667e+03; 6.0020735786e-01; 6.5947224080e-01; 4.7211990000e+04; 1.8838091862e+01; 8.3976666667e+01
1286879700; 0; 2.2231272425e+00; 9.1900000000e+02; 0; 8.6439966667e+03; 4.4900996678e-01; 5.0218892580e-01; 4.7212996667e+04; 1.7045867553e+01; 6.4066666667e+01
1286880000; 0; 3.8154191343e+00; 9.1900000000e+02; 0; 8.6440000000e+03; 9.1659092508e-01; 5.1828309203e-01; 4.7214986667e+04; 1.7036809816e+01; 8.0886666667e+01
1286880300; 0; 4.1057314010e+00; 9.1601000000e+02; 0; 8.6469900000e+03; 6.7083244147e-01; 6.4956131550e-01; 4.7218986667e+04; 1.9285811520e+01; 6.8043333333e+01
1286880600; 0; 4.1099888889e+00; 9.1600000000e+02; 0; 8.6470000000e+03; 5.2050000000e-01; 7.8621111111e-01; 4.7222986667e+04; 1.8595666667e+01; 8.0956666667e+01
1286880900; 0; 2.9372555556e+00; 9.1600000000e+02; 0; 8.6470000000e+03; 5.6983333333e-01; 5.7404444444e-01; 4.7223000000e+04; 1.7091688889e+01; 8.0003333333e+01
1286881200; 0; 3.0828333333e+00; 9.1899000000e+02; 0; 8.6470000000e+03; 5.3013333333e-01; 6.1984444444e-01; 4.7223000000e+04; 1.8641466667e+01; 8.1993333333e+01
1286881500; 0; 2.8075888889e+00; 9.1900000000e+02; 0; 8.6470000000e+03; 6.8946666667e-01; 6.3993333333e-01; 4.7223996667e+04; 1.5669955556e+01; 7.2033333333e+01
1286881800; 0; 2.6305888889e+00; 9.1900000000e+02; 0; 8.6470000000e+03; 3.9100000000e-01; 3.8086666667e-01; 4.7228983333e+04; 1.5736411111e+01; 6.3030000000e+01
1286882100; 0; 1.5469555556e+00; 9.1900000000e+02; 0; 8.6470000000e+03; 5.8601111111e-01; 4.2651111111e-01; 4.7229000000e+04; 1.6534000000e+01; 7.8946666667e+01
1286882400; 0; 1.7659222222e+00; 9.1900000000e+02; 0; 8.6470000000e+03; 1.1913111111e+00; 4.5324444444e-01; 4.7229000000e+04; 1.6098133333e+01; 7.4016666667e+01
1286882700; 0; 8.1651111111e-01; 9.1900000000e+02; 0; 8.6460033333e+03; 7.0828888889e-01; 5.6961111111e-01; 4.7233983333e+04; 1.7389011111e+01; 8.0976666667e+01
1286883000; 0; 1.1754555556e+00; 9.1900000000e+02; 0; 8.6479933333e+03; 5.3058888889e-01; 4.8694444444e-01; 4.7234996667e+04; 1.8107611111e+01; 8.3990000000e+01
1286883300; 0; 1.1760816907e+00; 9.1900000000e+02; 0; 8.6470033333e+03; 4.9513322259e-01; 7.6319475821e-01; 4.7235996667e+04; 1.7477199446e+01; 8.7986666667e+01
1286883600; 0; 1.6456777668e+00; 9.1900000000e+02; 0; 8.6470000000e+03; 3.9864013304e-01; 3.8050104260e-01; 4.7236000000e+04; 1.7152665548e+01; 7.9060000000e+01
1286883900; 0; 1.7430183203e+00; 9.1900000000e+02; 0; 8.6470000000e+03; 5.0298219993e-01; 2.9693753252e-01; 4.7236996667e+04; 1.4439068339e+01; 5.9066666667e+01
1286884200; 1; 3.5539444444e+00; 9.1900000000e+02; 1; 8.6470000000e+03; 2.4833777778e+00; 3.5314444444e-01; 4.7237996667e+04; 1.5077833333e+01; 6.5976666667e+01
1286884500; 0; 2.7327666667e+00; 9.1900000000e+02; 0; 8.6470000000e+03; 7.7905555556e-01; 6.0914444444e-01; 4.7239993333e+04; 1.9043411111e+01; 7.6963333333e+01
1286884800; 0; 3.3379666667e+00; 9.1900000000e+02; 0; 8.6460033333e+03; 5.5738888889e-01; 4.8707777778e-01; 4.7242990000e+04; 1.7873955556e+01; 8.0986666667e+01
1286885100; 1; 2.7527944629e+00; 9.1900000000e+02; 0; 8.6460000000e+03; 2.6675035068e-01; 2.5327227759e-01; 4.7243996667e+04; 1.3943365116e+01; 6.0070000000e+01
1286885400; 0; 1.3837569306e+00; 9.1900000000e+02; 0; 8.6460000000e+03; 2.8747978681e-01; 2.1098093683e-01; 4.7244000000e+04; 1.1355075575e+01; 6.0000000000e+01
1286885700; 0; 1.9779819398e+00; 9.1900000000e+02; 0; 8.6460000000e+03; 3.2985875139e-01; 4.0269123003e-01; 4.7245993333e+04; 1.4446270420e+01; 6.3986666667e+01
1286886000; 1; 9.5343333333e-01; 9.1900000000e+02; 1; 8.6469966667e+03; 5.8581111111e-01; 3.7675555556e-01; 4.7246996667e+04; 1.6735711111e+01; 8.0943333333e+01
1286886300; 0; 2.5721325633e+00; 9.1900000000e+02; 0; 8.6489933333e+03; 1.5051788779e+00; 4.1242167217e-01; 4.7249990000e+04; 1.5680123542e+01; 6.1066666667e+01
1286886600; 0; 3.3332226556e+00; 9.1801333333e+02; 0; 8.6490000000e+03; 4.9184962941e-01; 2.1479347935e-01; 4.7250000000e+04; 1.1899525953e+01; 4.4226666667e+01
1286886900; 0; 3.4828670034e+00; 9.1800000000e+02; 0; 8.6490000000e+03; 7.0590482604e-01; 6.7179595960e-01; 4.7250996667e+04; 1.8311717172e+01; 5.6956666667e+01
1286887200; 0; 4.2408000000e+00; 9.1800000000e+02; 0; 8.6499966667e+03; 1.1153000000e+00; 1.2248222222e+00; 4.7260966667e+04; 2.0708722222e+01; 9.1883333333e+01
1286887500; 0; 4.9609333333e+00; 9.1800000000e+02; 0; 8.6500000000e+03; 1.6316111111e+00; 2.3030666667e+00; 4.7263990000e+04; 2.1537255556e+01; 9.7980000000e+01
1286887800; 0; 4.7640000000e+00; 9.1501000000e+02; 0; 8.6500000000e+03; 1.0386555556e+00; 9.1133333333e-01; 4.7264996667e+04; 1.8437044444e+01; 7.7070000000e+01
1286888100; 0; 3.5773000000e+00; 9.1300666667e+02; 0; 8.6619600000e+03; 7.3102222222e-01; 9.5982222222e-01; 4.7267990000e+04; 2.0157544444e+01; 8.6966666667e+01
1286888400; 0; 3.3009111111e+00; 9.1499333333e+02; 0; 8.6620000000e+03; 1.3711888889e+00; 1.3320888889e+00; 4.7270990000e+04; 2.1681588889e+01; 9.4973333333e+01
1286888700; 0; 5.2667555556e+00; 9.1699333333e+02; 0; 8.6610033333e+03; 1.2769888889e+00; 1.3001111111e+00; 4.7274986667e+04; 2.1141822222e+01; 9.6993333333e+01
1286889000; 0; 5.2102111111e+00; 9.1799666667e+02; 0; 8.6600033333e+03; 1.2766666667e+00; 1.0176111111e+00; 4.7277990000e+04; 2.0083533333e+01; 8.1053333333e+01
1286889300; 0; 3.0239777778e+00; 9.1899666667e+02; 0; 8.6619933333e+03; 8.3148888889e-01; 9.4025555556e-01; 4.7280990000e+04; 2.0897266667e+01; 7.6016666667e+01
1286889600; 0; 3.1263000000e+00; 9.1900000000e+02; 0; 8.6639933333e+03; 1.0426222222e+00; 9.2338888889e-01; 4.7281996667e+04; 1.9026266667e+01; 7.8990000000e+01
1286889900; 0; 2.7246777778e+00; 9.2099333333e+02; 0; 8.6640000000e+03; 1.3556222222e+00; 1.2622000000e+00; 4.7283993333e+04; 2.2318966667e+01; 9.8933333333e+01
1286890200; 0; 3.0721666667e+00; 9.2100000000e+02; 0; 8.6679866667e+03; 7.8856666667e-01; 9.3443333333e-01; 4.7287986667e+04; 1.8665588889e+01; 8.2056666667e+01
1286890500; 0; 3.5849555556e+00; 9.2100000000e+02; 0; 8.6680000000e+03; 9.5610000000e-01; 1.0529333333e+00; 4.7289993333e+04; 1.8610144444e+01; 8.5986666667e+01
1286890800; 0; 2.5102666667e+00; 9.2100000000e+02; 0; 8.6680000000e+03; 1.6111444444e+00; 1.3324000000e+00; 4.7290996667e+04; 1.8540233333e+01; 8.8990000000e+01
1286891100; 0; 3.6262555556e+00; 9.2100000000e+02; 0; 8.6680000000e+03; 1.3475555556e+00; 1.3333333333e+00; 4.7292993333e+04; 2.2473511111e+01; 9.5976666667e+01
1286891400; 0; 1.9024444444e+00; 9.2100000000e+02; 0; 8.6680000000e+03; 9.7457777778e-01; 1.3333333333e+00; 4.7298980000e+04; 1.8121266667e+01; 8.1050000000e+01
1286891700; 0; 2.4514777778e+00; 9.2100000000e+02; 0; 8.6729833333e+03; 1.4749888889e+00; 8.4828888889e-01; 4.7302986667e+04; 1.9053500000e+01; 7.3026666667e+01
1286892000; 0; 4.3303888889e+00; 9.2100000000e+02; 0; 8.6720033333e+03; 3.2673444444e+00; 1.0393555556e+00; 4.7303996667e+04; 1.9847355556e+01; 8.7950000000e+01
1286892300; 0; 1.7320444444e+00; 9.1801000000e+02; 0; 8.6710033333e+03; 1.1238555556e+00; 1.3556111111e+00; 4.7306990000e+04; 2.0936366667e+01; 8.5010000000e+01
1286892600; 0; 1.9658555556e+00; 9.1800000000e+02; 0; 8.6739900000e+03; 8.0105555556e-01; 1.3068333333e+00; 4.7308993333e+04; 2.0750633333e+01; 8.7990000000e+01
1286892900; 0; 1.5048777778e+00; 9.1800000000e+02; 1; 8.6740000000e+03; 1.0458444444e+00; 1.1771000000e+00; 4.7310993333e+04; 2.2603800000e+01; 8.8000000000e+01
1286893200; 0; 1.7558222222e+00; 9.1800000000e+02; 0; 8.6740000000e+03; 7.2441111111e-01; 1.1966000000e+00; 4.7316980000e+04; 2.1882433333e+01; 9.0990000000e+01
1286893500; 0; 2.8995111111e+00; 9.1800000000e+02; 0; 8.6740000000e+03; 2.1651777778e+00; 1.4126111111e+00; 4.7320986667e+04; 2.4255388889e+01; 9.3990000000e+01
1286893800; 0; 2.6873888889e+00; 9.1800000000e+02; 0; 8.6740000000e+03; 1.9972444444e+00; 1.4033666667e+00; 4.7327976667e+04; 2.3691911111e+01; 1.0596000000e+02
1286894100; 0; 1.2673266667e+01; 9.1800000000e+02; 0; 8.6740000000e+03; 1.1255700000e+01; 1.7787444444e+00; 4.7336970000e+04; 2.5078688889e+01; 1.0301000000e+02
1286894400; 0; 3.8662333333e+00; 9.1800000000e+02; 0; 8.6740000000e+03; 2.7983888889e+00; 1.8165444444e+00; 4.7487496667e+04; 2.6551755556e+01; 1.1595666667e+02
1286894700; 0; 3.6904888889e+00; 9.1800000000e+02; 0; 8.6740000000e+03; 1.7700111111e+00; 1.5209888889e+00; 4.7492983333e+04; 2.4795888889e+01; 1.0503666667e+02
1286895000; 0; 6.3643888889e+00; 9.1800000000e+02; 0; 8.6740000000e+03; 3.2251222222e+00; 1.7691666667e+00; 4.7504960000e+04; 2.7411233333e+01; 1.0998333333e+02
1286895300; 0; 3.4781215209e+00; 9.1800000000e+02; 0; 8.6730033333e+03; 2.9411653378e+00; 1.7442720930e+00; 4.7513970000e+04; 2.6100757697e+01; 1.1099666667e+02
1286895600; 0; 3.6642377508e+00; 9.1800000000e+02; 0; 8.6730000000e+03; 3.0627228451e+00; 1.5497995904e+00; 4.7521946667e+04; 2.5013953340e+01; 1.0305333333e+02
1286895900; 0; 4.5603407284e+00; 9.1800000000e+02; 0; 8.6730000000e+03; 2.3091895949e+00; 1.9054727611e+00; 4.7541933333e+04; 2.8338855630e+01; 1.2293333333e+02
1286896200; 0; 8.1081444444e+00; 9.1800000000e+02; 0; 8.6730000000e+03; 4.4827222222e+00; 1.8136444444e+00; 4.7550970000e+04; 3.0831700000e+01; 1.2798333333e+02
1286896500; 0; 7.2562222222e+00; 9.1800000000e+02; 0; 8.6720033333e+03; 4.5431555556e+00; 1.5973888889e+00; 4.7555983333e+04; 2.8667266667e+01; 1.1105666667e+02
1286896800; 0; 6.9476888889e+00; 9.1800000000e+02; 0; 8.6720000000e+03; 3.6031444444e+00; 1.8591222222e+00; 4.7567960000e+04; 2.9872611111e+01; 1.3990333333e+02
1286897100; 0; 5.0397111111e+00; 9.1800000000e+02; 0; 8.6720000000e+03; 3.1149555556e+00; 1.8035222222e+00; 4.7579960000e+04; 2.4604300000e+01; 1.0910333333e+02
1286897400; 0; 5.0001111111e+00; 9.1800000000e+02; 0; 8.6720000000e+03; 2.4655000000e+00; 1.5807444444e+00; 4.7591960000e+04; 2.5480344444e+01; 1.0202333333e+02
1286897700; 0; 4.3721000000e+00; 9.1800000000e+02; 0; 8.6720000000e+03; 1.5430777778e+00; 1.5600666667e+00; 4.7606950000e+04; 2.4941811111e+01; 1.2093666667e+02
1286898000; 0; 6.4198111111e+00; 9.1800000000e+02; 0; 8.6720000000e+03; 5.4137111111e+00; 1.5002000000e+00; 4.7615970000e+04; 2.6959911111e+01; 1.1203000000e+02
1286898300; 0; 9.4199888889e+00; 9.1800000000e+02; 0; 8.6720000000e+03; 9.3635000000e+00; 1.5498333333e+00; 4.7628956667e+04; 2.7913500000e+01; 1.2196666667e+02
1286898600; 0; 4.8652666667e+00; 9.1800000000e+02; 0; 8.6720000000e+03; 2.5196000000e+00; 1.5167777778e+00; 4.7639963333e+04; 3.0451522222e+01; 1.2997333333e+02
1286898900; 0; 5.8533111111e+00; 9.1800000000e+02; 0; 8.6720000000e+03; 4.5929888889e+00; 1.6030444444e+00; 4.7648970000e+04; 2.7539766667e+01; 1.3299000000e+02
1286899200; 0; 4.8803417128e+00; 9.1800000000e+02; 0; 8.6720000000e+03; 3.4821439646e+00; 1.6112691399e+00; 4.7657970000e+04; 3.3667181949e+01; 1.0708666667e+02
1286899500; 0; 5.0488471761e+00; 9.1800000000e+02; 0; 8.6720000000e+03; 2.0661449243e+00; 1.2921419712e+00; 4.7667933333e+04; 4.1530695829e+01; 1.1395333333e+02
1286899800; 0; 5.2029866221e+00; 9.1800000000e+02; 0; 8.6739866667e+03; 2.4621615013e+00; 1.6829812709e+00; 4.7671973333e+04; 2.7067322557e+01; 1.2095333333e+02
1286900100; 0; 1.2940901529e+01; 9.1800000000e+02; 0; 8.6740000000e+03; 1.1110619377e+01; 1.3632045541e+00; 4.7682963333e+04; 2.5473443409e+01; 1.1302666667e+02
1286900400; 0; 3.5465562938e+00; 9.1800000000e+02; 0; 8.6740000000e+03; 2.0245080103e+00; 1.5123252861e+00; 4.7687966667e+04; 2.1930411812e+01; 1.0704000000e+02
1286900700; 0; 4.0729658120e+00; 9.1800000000e+02; 0; 8.6779733333e+03; 1.6210264586e+00; 1.5748380528e+00; 4.7696940000e+04; 2.3617281903e+01; 1.0302666667e+02
1286901000; 0; 7.4221452991e+00; 9.1800000000e+02; 0; 8.6780000000e+03; 5.6099846525e+00; 1.2145397250e+00; 4.7701983333e+04; 2.2796118097e+01; 9.7020000000e+01
1286901300; 0; 3.9881888889e+00; 9.1800000000e+02; 0; 8.6780000000e+03; 1.9489555556e+00; 1.1900777778e+00; 4.7708976667e+04; 2.1524244444e+01; 9.7996666667e+01
1286901600; 0; 4.2723444444e+00; 9.1800000000e+02; 0; 8.6780000000e+03; 3.5413000000e+00; 1.4424888889e+00; 4.7713983333e+04; 2.2343911111e+01; 1.0298333333e+02
1286901900; 0; 2.1670444444e+00; 9.1800000000e+02; 0; 8.6780000000e+03; 7.6264444444e-01; 1.2871888889e+00; 4.7719980000e+04; 2.3183866667e+01; 1.0399666667e+02
1286902200; 0; 1.5137891473e+00; 9.1800000000e+02; 0; 8.6799933333e+03; 1.6481700258e+00; 1.1731371724e+00; 4.7721993333e+04; 2.2748972167e+01; 1.0599333333e+02
1286902500; 0; 1.3245886305e+00; 9.1800000000e+02; 0; 8.6800000000e+03; 1.3818077519e+00; 1.1931961609e+00; 4.7726966667e+04; 2.1048072278e+01; 7.7193333333e+01
1286902800; 0; 3.0317236619e+00; 9.1800000000e+02; 1; 8.6800000000e+03; 1.8143605759e+00; 8.4288357327e-01; 4.7727993333e+04; 1.8013644223e+01; 8.3953333333e+01
1286903100; 0; 2.0104318937e+00; 9.1800000000e+02; 0; 8.6800000000e+03; 2.0612935628e+00; 8.8213014783e-01; 4.7728990000e+04; 1.9465000669e+01; 8.4000000000e+01
1286903400; 1; 3.0465000000e+00; 9.1800000000e+02; 1; 8.6800000000e+03; 1.1264680835e+00; 9.7967516779e-01; 4.7735976667e+04; 1.9127843997e+01; 8.5993333333e+01
1286903700; 0; 1.9273427464e+00; 9.1800000000e+02; 0; 8.6800000000e+03; 1.3215960502e+00; 8.5424119601e-01; 4.7737993333e+04; 1.5030311480e+01; 7.3043333333e+01
1286904000; 0; 2.6650239203e+00; 9.1800000000e+02; 0; 8.6800000000e+03; 1.5617261720e+00; 6.4142547065e-01; 4.7741973333e+04; 1.7354310742e+01; 7.1013333333e+01
1286904300; 0; 3.9149777778e+00; 9.1800000000e+02; 0; 8.6800000000e+03; 3.5764888889e+00; 1.1234222222e+00; 4.7748953333e+04; 2.1952577778e+01; 1.1272000000e+02
1286904600; 0; 1.0102342847e+01; 9.1800000000e+02; 0; 8.6800000000e+03; 9.6316925307e+00; 1.0340662951e+00; 4.7751980000e+04; 1.5262497585e+01; 7.5253333333e+01
1286904900; 0; 2.0271460424e+00; 9.1800000000e+02; 0; 8.6800000000e+03; 1.4541519138e+00; 1.0001114827e+00; 4.7753993333e+04; 1.8764802415e+01; 7.7990000000e+01
1286905200; 0; 2.3787333333e+00; 9.1800000000e+02; 0; 8.6800000000e+03; 2.2871222222e+00; 9.8338888889e-01; 4.7755993333e+04; 1.7331500000e+01; 7.4013333333e+01
1286905500; 0; 8.5842222222e-01; 9.1800000000e+02; 0; 8.6800000000e+03; 4.3287777778e-01; 9.9662222222e-01; 4.7757993333e+04; 1.6343288889e+01; 8.2970000000e+01
1286905800; 0; 1.1822333333e+00; 9.1800000000e+02; 0; 8.6800000000e+03; 6.2267777778e-01; 1.0033111111e+00; 4.7765973333e+04; 2.0064211111e+01; 8.7983333333e+01
1286906100; 0; 1.5122333333e+00; 9.1800000000e+02; 0; 8.6800000000e+03; 1.7595333333e+00; 8.5383333333e-01; 4.7767993333e+04; 1.6359100000e+01; 8.4013333333e+01
1286906400; 0; 2.0017000000e+00; 9.1800000000e+02; 0; 8.6800000000e+03; 1.2317777778e+00; 1.0128000000e+00; 4.7768000000e+04; 1.6396500000e+01; 8.4996666667e+01
1286906700; 0; 1.9069888889e+00; 9.1800000000e+02; 0; 8.6800000000e+03; 1.5987666667e+00; 1.0631666667e+00; 4.7771986667e+04; 1.5974744444e+01; 8.8986666667e+01
1286907000; 0; 8.4023333333e-01; 9.1800000000e+02; 0; 8.6800000000e+03; 4.4386666667e-01; 8.7396666667e-01; 4.7773993333e+04; 1.5239122222e+01; 6.7073333333e+01
1286907300; 0; 1.6472888889e+00; 9.1800000000e+02; 0; 8.6800000000e+03; 1.9449666667e+00; 1.0161888889e+00; 4.7775993333e+04; 1.5618722222e+01; 7.5970000000e+01
1286907600; 0; 9.6905481728e-01; 9.1800000000e+02; 0; 8.6800000000e+03; 4.8331063123e-01; 6.4244758213e-01; 4.7776996667e+04; 1.4846440975e+01; 7.0020000000e+01
1286907900; 0; 6.8084875017e-01; 9.1800000000e+02; 1; 8.6800000000e+03; 6.2776016030e-01; 1.0574073045e+00; 4.7779980000e+04; 1.7660029260e+01; 8.9866666667e+01
1286908200; 0; 1.1417853214e+00; 9.1800000000e+02; 0; 8.6800000000e+03; 1.1017514307e+00; 8.9388955779e-01; 4.7784983333e+04; 1.5852774210e+01; 8.2026666667e+01
1286908500; 0; 2.8376666667e+00; 9.1800000000e+02; 0; 8.6800000000e+03; 1.8275777778e+00; 7.9034444444e-01; 4.7788986667e+04; 1.6597488889e+01; 7.5023333333e+01
1286908800; 0; 2.5111111111e+00; 9.1800000000e+02; 0; 8.6800000000e+03; 1.5143888889e+00; 7.0030000000e-01; 4.7791990000e+04; 1.5982066667e+01; 8.3970000000e+01
1286909100; 0; 1.1777888889e+00; 9.1800000000e+02; 0; 8.6800000000e+03; 1.0515444444e+00; 6.6677777778e-01; 4.7795986667e+04; 1.3139500000e+01; 7.3036666667e+01
1286909400; 0; 1.8045555556e+00; 9.1800000000e+02; 0; 8.6800000000e+03; 4.8190000000e-01; 7.6301111111e-01; 4.7798990000e+04; 1.4701411111e+01; 7.9976666667e+01
1286909700; 0; 1.7734444444e+00; 9.1800000000e+02; 0; 8.6800000000e+03; 6.5607777778e-01; 8.2977777778e-01; 4.7801990000e+04; 1.6477411111e+01; 8.3986666667e+01
1286910000; 0; 1.1354666667e+00; 9.1800000000e+02; 0; 8.6800000000e+03; 3.9421111111e-01; 9.5956666667e-01; 4.7802000000e+04; 1.5270722222e+01; 8.0013333333e+01
1286910300; 0; 7.7453333333e-01; 9.1800000000e+02; 0; 8.6800000000e+03; 5.9266666667e-01; 7.8060000000e-01; 4.7801003333e+04; 1.5130455556e+01; 7.6013333333e+01
1286910600; 0; 6.2151333333e+00; 9.1800000000e+02; 0; 8.6800000000e+03; 5.9155333333e+00; 3.7801111111e-01; 4.7804986667e+04; 1.2887500000e+01; 7.2013333333e+01
1286910900; 0; 2.9609444444e+00; 9.1800000000e+02; 0; 8.6800000000e+03; 1.7539777778e+00; 1.0112111111e+00; 4.7805000000e+04; 1.5281966667e+01; 8.6950000000e+01
1286911200; 0; 1.3985222222e+00; 9.1800000000e+02; 0; 8.6800000000e+03; 2.8486666667e-01; 8.2728888889e-01; 4.7805996667e+04; 1.7432833333e+01; 7.7033333333e+01
1286911500; 0; 1.7753888889e+00; 9.1800000000e+02; 0; 8.6800000000e+03; 7.5507777778e-01; 9.5955555556e-01; 4.7806996667e+04; 1.2828755556e+01; 6.7033333333e+01
1286911800; 1; 1.1122222222e+00; 9.1800000000e+02; 1; 8.6800000000e+03; 7.7660000000e-01; 9.5667777778e-01; 4.7808993333e+04; 1.2803366667e+01; 6.1020000000e+01
1286912100; 0; 9.8043333333e-01; 9.1800000000e+02; 0; 8.6800000000e+03; 9.6935555556e-01; 9.1015555556e-01; 4.7810993333e+04; 1.3211966667e+01; 6.5983333333e+01
1286912400; 0; 7.6405555556e-01; 9.1800000000e+02; 0; 8.6800000000e+03; 7.0090000000e-01; 7.5053333333e-01; 4.7811000000e+04; 1.2635266667e+01; 6.8990000000e+01
1286912700; 0; 3.9124444444e-01; 9.1800000000e+02; 0; 8.6800000000e+03; 9.3255555556e-01; 6.5697777778e-01; 4.7814986667e+04; 1.4606733333e+01; 7.4980000000e+01
1286913000; 0; 1.4431444444e+00; 9.1800000000e+02; 0; 8.6800000000e+03; 1.5479444444e+00; 6.0683333333e-01; 4.7817990000e+04; 1.3825966667e+01; 6.2043333333e+01
1286913300; 0; 6.7591111111e-01; 9.1800000000e+02; 0; 8.6800000000e+03; 8.6894444444e-01; 6.5982222222e-01; 4.7817003333e+04; 1.2570855556e+01; 6.3993333333e+01
1286913600; 0; 6.0024444444e-01; 9.1800000000e+02; 0; 8.6800000000e+03; 4.0487777778e-01; 3.9422222222e-01; 4.7818993333e+04; 1.1201233333e+01; 5.5030000000e+01
1286913900; 0; 1.9887109635e+00; 9.1800000000e+02; 0; 8.6800000000e+03; 1.2198605020e+00; 5.4434544112e-01; 4.7822986667e+04; 1.4391308933e+01; 6.4966666667e+01
