etime;localhost_mem_swap_4;localhost_mem_buffers_3;localhost_proc_7;localhost_processload_total_29;localhost_traffic_eth0_22;localhost_load_1min_44
1286859600; 4.1594240000e+06; 5.2131108000e+05; 2.0999666667e+02; 4.6956366667e+01; -nan 1.2014641056e+04; 3.0973333333e-01 3.7010000000e-01 4.1003333333e-01
1286859900; 4.1594240000e+06; 3.8316184000e+05; 2.2495000000e+02; 5.6504733333e+01; -nan 4.4592065544e+04; 4.4953333333e-01 4.3976666667e-01 4.2993333333e-01
1286860200; 4.1594240000e+06; 4.2463973333e+05; 2.1204333333e+02; 5.5237677778e+01; -nan 6.2995514011e+04; 2.2076666667e-01 4.4996666667e-01 4.4993333333e-01
1286860500; 4.1594240000e+06; 4.5004350667e+05; 2.1399333333e+02; 4.4210200000e+01; -nan 2.9478900322e+04; 5.0566666667e-02 3.7026666667e-01 4.3006666667e-01
1286860800; 4.1594240000e+06; 4.4114604000e+05; 2.3991333333e+02; 6.0073488889e+01; -nan 3.8753196700e+04; 1.1976666667e-01 3.7000000000e-01 4.3000000000e-01
1286861100; 4.1594240000e+06; 4.0053970667e+05; 2.3103000000e+02; 5.2246355556e+01; -nan 1.1152781163e+05; 1.1003333333e-01 3.5006666667e-01 4.2003333333e-01
1286861400; 4.1594240000e+06; 4.6143189333e+05; 2.3399000000e+02; 5.5053855556e+01; -nan 6.2562394278e+04; 1.2993333333e-01 3.4003333333e-01 4.0006666667e-01
1286861700; 4.1594240000e+06; 4.1945706667e+05; 2.0908333333e+02; 5.3621488889e+01; -nan 4.7489148433e+04; 5.0266666667e-02 3.1010000000e-01 3.9003333333e-01
1286862000; 4.1594240000e+06; 3.5531006667e+05; 2.2494666667e+02; 4.9657758767e+01; -nan 1.2147277510e+05; 4.0033333333e-02 2.9006666667e-01 3.7006666667e-01
1286862300; 4.1594240000e+06; 1.8789018667e+05; 2.3592666667e+02; 5.3944385975e+01; -nan 1.9137754239e+05; 1.1946666667e-01 3.3966666667e-01 3.7993333333e-01
1286862600; 4.1594240000e+06; 3.0333414667e+05; 2.2503666667e+02; 5.5089599703e+01; -nan 6.4414200100e+04; 1.8976666667e-01 4.1973333333e-01 4.1986666667e-01
1286862900; 4.1594240000e+06; 1.6900656000e+05; 2.4094666667e+02; 6.9388855556e+01; -nan 6.2563906172e+05; 3.3950000000e-01 4.7980000000e-01 4.4990000000e-01
1286863200; 4.1594240000e+06; 3.3806508000e+05; 2.2505333333e+02; 6.4396855556e+01; -nan 1.3297538698e+05; 6.0933333333e-02 4.0026666667e-01 4.4003333333e-01
1286863500; 4.1594240000e+06; 4.8090417333e+05; 2.3197666667e+02; 5.7639211111e+01; -nan 4.9328271703e+05; 6.9966666667e-02 3.6013333333e-01 4.2006666667e-01
1286863800; 4.1594240000e+06; 5.7647396000e+05; 2.3499000000e+02; 7.0855722222e+01; -nan 2.1441162797e+05; 1.4973333333e-01 3.9986666667e-01 4.3993333333e-01
1286864100; 4.1594240000e+06; 5.3116460000e+05; 2.3201000000e+02; 7.0401666667e+01; -nan 1.1172221000e+05; 2.5963333333e-01 4.4983333333e-01 4.5993333333e-01
1286864400; 4.1594279867e+06; 4.5410920000e+05; 2.5691666667e+02; 6.8839107420e+01; -nan 1.2489721025e+05; 2.5003333333e-01 4.4003333333e-01 4.6000000000e-01
1286864700; 4.1594677333e+06; 2.4643208000e+05; 2.4210000000e+02; 7.3536997374e+01; -nan 2.9730028591e+05; 1.8046666667e-01 4.9960000000e-01 5.0966666667e-01
1286865000; 4.1594680000e+06; 1.6745946667e+05; 2.5097000000e+02; 8.7948572984e+01; -nan 2.6773658071e+05; 3.6936666667e-01 5.3986666667e-01 5.2993333333e-01
1286865300; 4.1593802933e+06; 4.4940816000e+05; 2.5698000000e+02; 1.0852800000e+02; -nan 1.3099047787e+05; 3.1020000000e-01 6.0976666667e-01 5.8980000000e-01
1286865600; 4.1592683733e+06; 1.9982189333e+05; 2.7095333333e+02; 1.2105167778e+02; -nan 3.5858969683e+05; 7.1863333333e-01 8.5916666667e-01 7.0960000000e-01
1286865900; 4.1592002267e+06; 4.4856528000e+05; 2.7000333333e+02; 1.3712305556e+02; -nan 4.0823294999e+05; 9.4923333333e-01 1.0294333333e+00 8.1963333333e-01
1286866200; 4.1592000000e+06; 1.1764165067e+06; 2.5006666667e+02; 9.6051164747e+01; -nan 3.7229508249e+05; 4.9153333333e-01 7.6090000000e-01 7.7016666667e-01
1286866500; 4.1592000000e+06; 9.7619210667e+05; 2.9470000000e+02; 1.0524838735e+02; -nan 3.6826498313e+05; 4.1053333333e-01 7.1033333333e-01 7.6006666667e-01
1286866800; 4.1592000000e+06; 1.2132745333e+06; 2.5712666667e+02; 1.1990468020e+02; -nan 3.7246297182e+05; 8.1863333333e-01 9.1930000000e-01 8.4970000000e-01
1286867100; 4.1592000000e+06; 1.2742481333e+06; 2.7388666667e+02; 1.0796009126e+02; -nan 2.4482732196e+05; 4.9220000000e-01 8.1073333333e-01 8.4006666667e-01
1286867400; 4.1592000000e+06; 9.2613361333e+05; 2.9493000000e+02; 1.3166378755e+02; -nan 3.0818285002e+05; 7.8900000000e-01 9.3956666667e-01 8.8983333333e-01
1286867700; 4.1592119600e+06; 1.0557864800e+06; 2.6510000000e+02; 1.5118830000e+02; -nan 4.9743786168e+05; 7.7006666667e-01 1.0994666667e+00 9.8966666667e-01
1286868000; 4.1592199733e+06; 8.3281518667e+05; 2.7895333333e+02; 1.2987217335e+02; -nan 3.2444764721e+05; 9.9923333333e-01 1.0302333333e+00 9.9000000000e-01
1286868300; 4.1592200000e+06; 1.0802424000e+06; 2.8992666667e+02; 1.9600384389e+02; -nan 3.6275502308e+05; 9.3046666667e-01 1.2088000000e+00 1.0893333333e+00
1286868600; 4.1592200000e+06; 7.0876397333e+05; 2.8103000000e+02; 1.6564302720e+02; -nan 7.0915384174e+05; 1.3585666667e+00 1.4591666667e+00 1.2295333333e+00
1286868900; 4.1592239867e+06; 4.3863526667e+05; 2.8997000000e+02; 1.9251312222e+02; -nan 5.1542469863e+05; 1.2204666667e+00 1.4002000000e+00 1.2698666667e+00
1286869200; 4.1592240000e+06; 9.3009730667e+05; 3.2488333333e+02; 2.0033746667e+02; -nan 5.0477827684e+05; 1.5289666667e+00 1.5295666667e+00 1.3597000000e+00
1286869500; 4.1592240000e+06; 9.2732278667e+05; 3.3297333333e+02; 1.6513443370e+02; -nan 4.9736426562e+05; 6.5293333333e-01 1.1911333333e+00 1.2802666667e+00
1286869800; 4.1592240000e+06; 7.0077634667e+05; 3.0916000000e+02; 1.6937875065e+02; -nan 4.8303796727e+05; 1.0274666667e+00 1.2098666667e+00 1.2700666667e+00
1286870100; 4.1592240000e+06; 9.0196604000e+05; 2.6913333333e+02; 1.5023080453e+02; -nan 3.9382918943e+05; 6.5126666667e-01 1.2000333333e+00 1.2700000000e+00
1286870400; 4.1592240000e+06; 5.7297457333e+05; 3.3079333333e+02; 1.7779795312e+02; -nan 5.7724629235e+05; 7.3970000000e-01 1.1800666667e+00 1.2600333333e+00
1286870700; 4.1592160533e+06; 5.3714506667e+05; 3.4490666667e+02; 1.5728212306e+02; -nan 4.2388374369e+05; 9.3866666667e-01 1.2098000000e+00 1.2600000000e+00
1286871000; 4.1592160000e+06; 3.8534292000e+05; 3.3104666667e+02; 2.0761121271e+02; -nan 4.7964088507e+05; 1.4881666667e+00 1.6385666667e+00 1.4394000000e+00
1286871300; 4.1592199867e+06; 2.7836409333e+05; 3.2203000000e+02; 2.1584303333e+02; -nan 5.1188133763e+05; 1.7192333333e+00 1.8891666667e+00 1.6094333333e+00
1286871600; 4.1591402667e+06; 4.8897841333e+05; 3.2299666667e+02; 1.9643832222e+02; -nan 8.6241246692e+05; 1.6004000000e+00 1.7205666667e+00 1.6100000000e+00
1286871900; 4.1591439867e+06; 4.4382936000e+05; 3.2698666667e+02; 2.0025036667e+02; -nan 4.5989541058e+05; 1.1515000000e+00 1.6502333333e+00 1.6299333333e+00
1286872200; 4.1591440000e+06; 4.6179141333e+05; 3.4892666667e+02; 2.4189067844e+02; -nan 3.8914002824e+05; 1.8576333333e+00 1.8493333333e+00 1.7197000000e+00
1286872500; 4.1591400267e+06; 1.8805357333e+05; 4.1257333333e+02; 2.4325179934e+02; -nan 3.7877735029e+05; 2.1778666667e+00 2.0586000000e+00 1.8392000000e+00
1286872800; 4.1591400000e+06; 6.7170170667e+05; 3.3552000000e+02; 2.1049747469e+02; -nan 4.4419354893e+05; 1.0078666667e+00 1.7123333333e+00 1.7804000000e+00
1286873100; 4.1591400000e+06; 4.2387574667e+05; 3.1307333333e+02; 1.9663894753e+02; -nan 2.9667611588e+05; 1.6079666667e+00 1.7100000000e+00 1.7700333333e+00
1286873400; 4.1591400000e+06; 5.2063358667e+05; 3.4190333333e+02; 2.6244974444e+02; -nan 5.7188836937e+05; 1.7196333333e+00 1.8993666667e+00 1.8397666667e+00
1286873700; 4.1591400000e+06; 8.1951349333e+05; 3.4000666667e+02; 2.7822132222e+02; -nan 4.8773568770e+05; 1.5007333333e+00 1.9498333333e+00 1.8898333333e+00
1286874000; 4.1591439867e+06; 8.0837658667e+05; 3.2903666667e+02; 2.9060874444e+02; -nan 5.5003695628e+05; 1.7192666667e+00 2.1692666667e+00 2.0295333333e+00
1286874300; 4.1591440000e+06; 9.4699625333e+05; 3.2700666667e+02; 2.9776952222e+02; -nan 3.9967319888e+05; 2.0289666667e+00 2.2896000000e+00 2.1396333333e+00
1286874600; 4.1591440000e+06; 6.3226616000e+05; 3.3896000000e+02; 3.0825168889e+02; -nan 3.7350750643e+05; 1.5516000000e+00 2.2202333333e+00 2.1699000000e+00
1286874900; 4.1591440000e+06; 1.0173047200e+06; 3.2006333333e+02; 2.2295871111e+02; -nan 4.5474645744e+05; 1.0516666667e+00 1.9309666667e+00 2.0902666667e+00
1286875200; 4.1591440000e+06; 9.6476005333e+05; 3.1900333333e+02; 2.2741082222e+02; -nan 4.4026214551e+05; 1.4686000000e+00 1.8203666667e+00 2.0102666667e+00
1286875500; 4.1591440000e+06; 4.0554966667e+05; 3.5886666667e+02; 2.5806364814e+02; -nan 3.9674404819e+05; 1.6693333333e+00 2.0293000000e+00 2.0598333333e+00
1286875800; 4.1591440000e+06; 5.3296034667e+05; 3.4012666667e+02; 2.7081477520e+02; -nan 3.3131402155e+05; 1.6302666667e+00 1.9406000000e+00 2.0302000000e+00
1286876100; 4.1591440000e+06; 8.0412400000e+05; 3.4000000000e+02; 2.5536093908e+02; -nan 3.9106976237e+05; 1.3609000000e+00 2.0097666667e+00 2.0599000000e+00
1286876400; 4.1591440000e+06; 7.0863890667e+05; 4.0357333333e+02; 2.5646382123e+02; -nan 2.0005707467e+05; 1.9361333333e+00 2.0795333333e+00 2.0798666667e+00
1286876700; 4.1591440000e+06; 5.8887438667e+05; 3.6413333333e+02; 2.6997146116e+02; -nan 4.7074855473e+05; 3.4051000000e+00 2.4388000000e+00 2.1896333333e+00
1286877000; 4.1591440000e+06; 4.9661253333e+05; 3.4711333333e+02; 2.8219917429e+02; -nan 4.0762075455e+05; 2.3769333333e+00 2.4300666667e+00 2.2595333333e+00
1286877300; 4.1591440000e+06; 5.3740949333e+05; 3.4899333333e+02; 2.3198820312e+02; -nan 4.6476305124e+05; 1.7221666667e+00 2.2506000000e+00 2.2400666667e+00
1286877600; 4.1591440000e+06; 9.2595298667e+05; 3.1411666667e+02; 2.9327778889e+02; -nan 4.6592071220e+05; 2.5970666667e+00 2.5589666667e+00 2.3695666667e+00
1286877900; 4.1591440000e+06; 8.4538978667e+05; 3.7081000000e+02; 2.5692892222e+02; -nan 3.3227022572e+05; 2.0119666667e+00 2.3307666667e+00 2.3201666667e+00
1286878200; 4.1591440000e+06; 1.1158943867e+06; 3.3013666667e+02; 2.5588308889e+02; -nan 3.8843686339e+05; 1.8804333333e+00 2.2303333333e+00 2.2801333333e+00
1286878500; 4.1591440000e+06; 1.3286913333e+06; 3.4096333333e+02; 2.4422896667e+02; -nan 4.4205702827e+05; 1.6707000000e+00 2.0506000000e+00 2.2002666667e+00
1286878800; 4.1591440000e+06; 7.5823026667e+05; 4.9548333333e+02; 2.6233797553e+02; -nan 2.0821000370e+05; 2.2082000000e+00 2.2393666667e+00 2.2398666667e+00
1286879100; 4.1591440000e+06; 8.7880197333e+05; 4.4037333333e+02; 2.4340838802e+02; -nan 3.4846655829e+05; 1.7729333333e+00 2.1307333333e+00 2.2002666667e+00
1286879400; 4.1591440000e+06; 1.0134723467e+06; 3.3535000000e+02; 2.4419029201e+02; -nan 3.9416265603e+05; 2.0092000000e+00 2.0901333333e+00 2.1501666667e+00
1286879700; 4.1591440000e+06; 6.2593361333e+05; 3.3799000000e+02; 3.0185366770e+02; -nan 3.8285470185e+05; 2.3787666667e+00 2.3690666667e+00 2.2496666667e+00
1286880000; 4.1590804267e+06; 2.6806906667e+05; 3.9263333333e+02; 2.6632668689e+02; -nan 3.0963700964e+05; 1.9131333333e+00 2.2210000000e+00 2.2202000000e+00
1286880300; 4.1588647200e+06; 1.0397830133e+06; 3.9100666667e+02; 2.6664480097e+02; -nan 6.9228806465e+05; 2.1691333333e+00 2.3296333333e+00 2.2698333333e+00
1286880600; 4.1588640000e+06; 1.1671945333e+06; 3.6807666667e+02; 3.0391867778e+02; -nan 3.6363325894e+05; 3.2763000000e+00 2.7884666667e+00 2.4593666667e+00
1286880900; 4.1588640000e+06; 1.3525813733e+06; 3.6999333333e+02; 3.4214922222e+02; -nan 5.9632692313e+05; 2.4627333333e+00 2.7501333333e+00 2.5397333333e+00
1286881200; 4.1588640000e+06; 1.5792001467e+06; 4.0388666667e+02; 2.9555625556e+02; -nan 4.3586941234e+05; 2.1909000000e+00 2.5606333333e+00 2.5200666667e+00
1286881500; 4.1588640000e+06; 1.7477388533e+06; 3.2925000000e+02; 2.8196493333e+02; -nan 8.5856206863e+05; 2.3096000000e+00 2.5101666667e+00 2.5100333333e+00
1286881800; 4.1588640000e+06; 1.4255434533e+06; 3.8282000000e+02; 2.8725881111e+02; -nan 5.0361815747e+05; 2.4794333333e+00 2.4601666667e+00 2.4801000000e+00
1286882100; 4.1588679867e+06; 1.7886021467e+06; 3.8599000000e+02; 2.6720712222e+02; -nan 2.9815835047e+05; 2.4102333333e+00 2.4101666667e+00 2.4401333333e+00
1286882400; 4.1588680000e+06; 2.2792830000e+06; 3.3616666667e+02; 3.1975403333e+02; -nan 4.9436585609e+05; 2.4000333333e+00 2.3900666667e+00 2.4200666667e+00
1286882700; 4.1588680000e+06; 1.7525431467e+06; 3.7387333333e+02; 3.6197604444e+02; -nan 3.3370679029e+05; 3.4664333333e+00 2.7986333333e+00 2.5595333333e+00
1286883000; 4.1588680000e+06; 1.6265275467e+06; 3.8197333333e+02; 2.8947295556e+02; -nan 2.8341145074e+05; 2.6128666667e+00 2.7302333333e+00 2.6098333333e+00
1286883300; 4.1588680000e+06; 1.8205576800e+06; 3.4213333333e+02; 2.4954137575e+02; -nan 3.1691823114e+05; 1.8824333333e+00 2.2416333333e+00 2.4306000000e+00
1286883600; 4.1588680000e+06; 1.3886153067e+06; 4.1054000000e+02; 2.8714140876e+02; -nan 3.3852986848e+05; 2.4263333333e+00 2.3393333333e+00 2.4200666667e+00
1286883900; 4.1588680000e+06; 6.9604258667e+05; 5.0169666667e+02; 2.9805102661e+02; -nan 2.3025310887e+05; 2.7290000000e+00 2.6390000000e+00 2.5196666667e+00
1286884200; 4.1587922533e+06; 1.6305485333e+05; 5.2492333333e+02; 3.0538226667e+02; -nan 2.7651782576e+05; 3.0987666667e+00 2.7695666667e+00 2.5897666667e+00
1286884500; 4.1587122667e+06; 6.0438604000e+05; 4.4128000000e+02; 3.1765237778e+02; -nan 3.9755263951e+05; 2.1930333333e+00 2.5407666667e+00 2.5501333333e+00
1286884800; 4.1587080133e+06; 4.8934570667e+05; 4.5296000000e+02; 2.8767373333e+02; -nan 3.2890916560e+05; 2.1003000000e+00 2.3805333333e+00 2.4802333333e+00
1286885100; 4.1586920533e+06; 1.6968778667e+05; 5.2874666667e+02; 2.6551563204e+02; -nan 2.5921594658e+05; 3.5850333333e+00 2.8584000000e+00 2.6195333333e+00
1286885400; 4.1589423200e+06; 2.0643609067e+06; 4.4854000000e+02; 2.5657124005e+02; -nan 2.2445620927e+05; 2.4576000000e+00 2.5719333333e+00 2.5604000000e+00
1286885700; 4.1589519733e+06; 1.1489880000e+06; 5.6760000000e+02; 2.8583526124e+02; -nan 2.1684726962e+05; 2.6593000000e+00 2.5999000000e+00 2.5699666667e+00
1286886000; 4.1589520000e+06; 1.6032025067e+06; 5.9391333333e+02; 2.6777406667e+02; -nan 2.2392407590e+05; 1.9324333333e+00 2.3408666667e+00 2.4803000000e+00
1286886300; 4.1589520000e+06; 7.3762402667e+05; 5.5712333333e+02; 2.7621578812e+02; -nan 2.7524334408e+05; 2.4981000000e+00 2.4795333333e+00 2.5099000000e+00
1286886600; 4.1587191467e+06; 1.9348208000e+05; 6.4481333333e+02; 2.8173721817e+02; -nan 1.9201860990e+05; 2.2928000000e+00 2.4504000000e+00 2.5001333333e+00
1286886900; 4.1586601867e+06; 4.5847370667e+06; 5.1444000000e+02; 2.9093282705e+02; -nan 4.1791983170e+05; 1.6920000000e+00 2.3104666667e+00 2.4701000000e+00
1286887200; 4.1586679733e+06; 4.8418174000e+06; 3.6350333333e+02; 3.2738817778e+02; -nan 5.9599022296e+05; 2.0587666667e+00 2.3100000000e+00 2.4301333333e+00
1286887500; 4.1586680000e+06; 3.8182898800e+06; 3.8592333333e+02; 3.3012458889e+02; -nan 6.6938970344e+05; 3.1663000000e+00 2.6090000000e+00 2.5097333333e+00
1286887800; 4.1586680000e+06; 4.2980280667e+06; 3.4613333333e+02; 3.3024961111e+02; -nan 7.7360457300e+05; 2.2331333333e+00 2.5302666667e+00 2.5100000000e+00
1286888100; 4.1586680000e+06; 4.2063400533e+06; 3.6593333333e+02; 3.3133636667e+02; -nan 7.6582148006e+05; 2.3894666667e+00 2.6296666667e+00 2.5797666667e+00
1286888400; 4.1586680000e+06; 3.2541475467e+06; 3.8792666667e+02; 3.5638623333e+02; -nan 1.9509286267e+06; 2.1408333333e+00 2.5303333333e+00 2.5800000000e+00
1286888700; 4.1586719867e+06; 3.4997997733e+06; 3.6707000000e+02; 3.5334378889e+02; -nan 8.5992473550e+05; 2.2496333333e+00 2.5798333333e+00 2.6198666667e+00
1286889000; 4.1586720000e+06; 3.1808415333e+06; 3.4407666667e+02; 3.5732996667e+02; -nan 9.0172779262e+05; 2.6785666667e+00 2.6597333333e+00 2.6399333333e+00
1286889300; 4.1586839600e+06; 3.3481568400e+06; 3.6592666667e+02; 3.2426396667e+02; -nan 8.5098082087e+05; 2.6600666667e+00 2.7895666667e+00 2.7197333333e+00
1286889600; 4.1586840000e+06; 3.2195799067e+06; 3.5603333333e+02; 3.2358191111e+02; -nan 9.6524875367e+05; 2.6301000000e+00 2.7003000000e+00 2.7000666667e+00
1286889900; 4.1586919733e+06; 3.3710200667e+06; 3.4603333333e+02; 3.3085234444e+02; -nan 9.3837199222e+05; 2.3708666667e+00 2.6601333333e+00 2.6900333333e+00
1286890200; 4.1586959867e+06; 3.2187110933e+06; 3.2706333333e+02; 3.4634493333e+02; -nan 6.6681170680e+05; 2.2404333333e+00 2.6600000000e+00 2.6999666667e+00
1286890500; 4.1586960000e+06; 3.0245994933e+06; 3.6686666667e+02; 3.4023394444e+02; -nan 8.4458909028e+05; 2.6087666667e+00 2.6699666667e+00 2.7000000000e+00
1286890800; 4.1586960000e+06; 2.9859431200e+06; 3.6002333333e+02; 3.3474827778e+02; -nan 9.9432280039e+05; 2.4904000000e+00 2.6102000000e+00 2.6800666667e+00
1286891100; 4.1586960000e+06; 2.1423649067e+06; 4.0086333333e+02; 3.5748722222e+02; -nan 1.2247513873e+06; 2.7591000000e+00 2.6698000000e+00 2.6800000000e+00
1286891400; 4.1586960000e+06; 3.1028901067e+06; 3.2126666667e+02; 3.4229107778e+02; -nan 1.0534122990e+06; 2.7201333333e+00 2.7198333333e+00 2.6999333333e+00
1286891700; 4.1586960000e+06; 3.0085223867e+06; 3.4591666667e+02; 3.3175506667e+02; -nan 1.0092031981e+06; 2.2216666667e+00 2.5705000000e+00 2.6601333333e+00
1286892000; 4.1586960000e+06; 2.8359241600e+06; 3.6593333333e+02; 3.3781627778e+02; -nan 8.7136819191e+05; 2.5788000000e+00 2.7593666667e+00 2.7297666667e+00
1286892300; 4.1586960000e+06; 2.8179342400e+06; 3.6600000000e+02; 3.3491975556e+02; -nan 9.4582720308e+05; 2.0019333333e+00 2.4610000000e+00 2.6203666667e+00
1286892600; 4.1586960000e+06; 2.9768523067e+06; 3.4008666667e+02; 3.4300293333e+02; -nan 9.4703233747e+05; 2.1993333333e+00 2.4998666667e+00 2.6000666667e+00
1286892900; 4.1586960000e+06; 2.9863101467e+06; 3.4598000000e+02; 3.4212635556e+02; -nan 8.8637796810e+05; 2.2398666667e+00 2.6196000000e+00 2.6498333333e+00
1286893200; 4.1586960000e+06; 3.0170134133e+06; 3.7789333333e+02; 3.4386750000e+02; -nan 9.9916475817e+05; 2.3695666667e+00 2.5901000000e+00 2.6300666667e+00
1286893500; 4.1586960000e+06; 2.6289900800e+06; 3.8398000000e+02; 3.6404918889e+02; -nan 1.3289316280e+06; 2.2105333333e+00 2.6099333333e+00 2.6499333333e+00
1286893800; 4.1586960000e+06; 2.6205758000e+06; 4.2287000000e+02; 3.6809336667e+02; -nan 9.8412944562e+05; 2.6784333333e+00 2.7395666667e+00 2.6998333333e+00
1286894100; 4.1587039733e+06; 2.6897326267e+06; 4.0107333333e+02; 3.9582064444e+02; -nan 8.5529934743e+05; 2.1019333333e+00 2.5606000000e+00 2.6501666667e+00
1286894400; 4.1587119733e+06; 2.7026416000e+06; 4.0598333333e+02; 3.7654477778e+02; -nan 1.1148830523e+06; 1.7611333333e+00 2.4603333333e+00 2.6001666667e+00
1286894700; 4.1587120000e+06; 2.3231852267e+06; 3.7709666667e+02; 3.5478256667e+02; -nan 7.1742600614e+05; 2.3679666667e+00 2.5497000000e+00 2.6099666667e+00
1286895000; 4.1587120000e+06; 1.4954879733e+06; 4.2783000000e+02; 4.0502837778e+02; -nan 1.2635937798e+06; 2.7587000000e+00 2.9088000000e+00 2.7694666667e+00
1286895300; 4.1587120000e+06; 1.8482270267e+06; 3.8614000000e+02; 3.8991820816e+02; -nan 1.0275024216e+06; 2.4410666667e+00 2.9299333333e+00 2.8397666667e+00
1286895600; 4.1587120000e+06; 1.6273265333e+06; 4.0288666667e+02; 3.8225842287e+02; -nan 1.2577440990e+06; 2.4102000000e+00 2.9598000000e+00 2.8996000000e+00
1286895900; 4.1587239600e+06; 1.3719451333e+06; 4.1296666667e+02; 4.0137921342e+02; -nan 1.2747314055e+06; 2.4698000000e+00 2.8802666667e+00 2.8900333333e+00
1286896200; 4.1587279867e+06; 9.5633117333e+05; 4.0602333333e+02; 4.3300112222e+02; -nan 1.2049391416e+06; 3.0879333333e+00 3.1291666667e+00 2.9996333333e+00
1286896500; 4.1587280000e+06; 1.3214940800e+06; 4.2992000000e+02; 4.1578127778e+02; -nan 9.7811503780e+05; 2.8408333333e+00 3.1100666667e+00 3.0299000000e+00
1286896800; 4.1587280000e+06; 9.6633592000e+05; 4.3797333333e+02; 4.1291273333e+02; -nan 1.0301589024e+06; 2.5310333333e+00 3.0502000000e+00 3.0399666667e+00
1286897100; 4.1587280000e+06; 1.7524907333e+06; 3.8816666667e+02; 3.6899352222e+02; -nan 8.5235426828e+05; 2.3306666667e+00 2.7410333333e+00 2.9204000000e+00
1286897400; 4.1587280000e+06; 1.0632380000e+06; 4.3484333333e+02; 3.9376333333e+02; -nan 1.1826471706e+06; 2.7984333333e+00 2.8795333333e+00 2.9200000000e+00
1286897700; 4.1587280000e+06; 1.5533251733e+06; 4.1805666667e+02; 3.7856444444e+02; -nan 1.2943785277e+06; 2.7900333333e+00 2.9099000000e+00 2.9100333333e+00
1286898000; 4.1587280000e+06; 1.6376036400e+06; 4.1002666667e+02; 4.2370220000e+02; -nan 1.1909432282e+06; 3.9660666667e+00 3.2987000000e+00 3.0495333333e+00
1286898300; 4.1587319867e+06; 2.1198321200e+06; 3.9206000000e+02; 4.3381667778e+02; -nan 1.0664910336e+06; 2.7241666667e+00 3.1106333333e+00 3.0400333333e+00
1286898600; 4.1587320000e+06; 1.1341141067e+06; 4.8070333333e+02; 4.4340138889e+02; -nan 1.6990804482e+06; 3.7366000000e+00 3.3292666667e+00 3.1297000000e+00
1286898900; 4.1587320000e+06; 2.0497546133e+06; 4.0525333333e+02; 4.5188838889e+02; -nan 1.5940270929e+06; 3.1719000000e+00 3.7386333333e+00 3.4290000000e+00
1286899200; 4.1587320000e+06; 1.8093861867e+06; 4.2493333333e+02; 4.2513276763e+02; -nan 1.1016954651e+06; 3.2198333333e+00 3.4709000000e+00 3.4001000000e+00
1286899500; 4.1587320000e+06; 1.7832698133e+06; 4.1804666667e+02; 4.3955924348e+02; -nan 8.3389015813e+05; 3.4882000000e+00 3.4402000000e+00 3.3900666667e+00
1286899800; 4.1587320000e+06; 1.1812631733e+06; 4.3687333333e+02; 4.4085815704e+02; -nan 1.0418090641e+06; 3.4701333333e+00 3.4300666667e+00 3.3999333333e+00
1286900100; 4.1587320000e+06; 1.3136118533e+06; 4.5793000000e+02; 3.7695461498e+02; -nan 1.4721724411e+06; 2.9716666667e+00 3.1509333333e+00 3.2804000000e+00
1286900400; 4.1587320000e+06; 1.4877741867e+06; 4.0138000000e+02; 4.1271191687e+02; -nan 1.1460869616e+06; 3.4070666667e+00 3.3387333333e+00 3.3197333333e+00
1286900700; 4.1587320000e+06; 1.0862228000e+06; 4.2484000000e+02; 4.3809547484e+02; -nan 1.2880357450e+06; 3.4696000000e+00 3.3797333333e+00 3.3398666667e+00
1286901000; 4.1587320000e+06; 1.3566584933e+06; 4.0905333333e+02; 3.9032366960e+02; -nan 1.7817712728e+06; 2.8122000000e+00 3.1408000000e+00 3.2602666667e+00
1286901300; 4.1587320000e+06; 1.4418581067e+06; 3.9205666667e+02; 4.0130938889e+02; -nan 1.0813860474e+06; 3.2585000000e+00 3.2994666667e+00 3.2899000000e+00
1286901600; 4.1587320000e+06; 1.9604584933e+06; 3.8701666667e+02; 4.1135984444e+02; -nan 8.2561942746e+05; 2.8015333333e+00 3.3000000000e+00 3.3199000000e+00
1286901900; 4.1587320000e+06; 1.8526503600e+06; 4.1989000000e+02; 3.9884530000e+02; -nan 8.8515955119e+05; 3.3581333333e+00 3.3697666667e+00 3.3598666667e+00
1286902200; 4.1587320000e+06; 2.4374549067e+06; 3.8312333333e+02; 3.8997967667e+02; -nan 8.3532905358e+05; 2.7819333333e+00 3.2404333333e+00 3.3400666667e+00
1286902500; 4.1587320000e+06; 2.2798667733e+06; 3.6512000000e+02; 3.8325493444e+02; -nan 8.5366209972e+05; 2.7899333333e+00 3.1406666667e+00 3.2804000000e+00
1286902800; 4.1587320000e+06; 2.2203482667e+06; 3.8586000000e+02; 3.7309776766e+02; -nan 8.1168425815e+05; 3.0085333333e+00 3.1996000000e+00 3.2899333333e+00
1286903100; 4.1587320000e+06; 2.4080560000e+06; 3.4343000000e+02; 3.5482482920e+02; -nan 5.3853404758e+05; 2.8120000000e+00 3.1109000000e+00 3.2306000000e+00
1286903400; 4.1587320000e+06; 1.5596518267e+06; 3.6692000000e+02; 3.8254334758e+02; -nan 4.5572944694e+05; 3.6173000000e+00 3.3093333333e+00 3.2798333333e+00
1286903700; 4.1587320000e+06; 2.5354788533e+06; 3.1118666667e+02; 3.8123723850e+02; -nan 4.8541327941e+05; 3.3409333333e+00 3.3897333333e+00 3.3398000000e+00
