etime;jboss_16_threads;localhost_processload_jboss_27;jboss_16_vmstk;jboss_16_vmsize;jboss_16_conns;jboss_16_vmrss;jboss_16_vmswap;jboss_16_vmdata
1288823700; 2.5501333333e+02; 2.3321742340e-01; 8.6016000000e+04; 4.6752297233e+09; 0.0000000000e+00; 2.5334963405e+09; 2.1417333828e+09; 4.6270545920e+09
1288824000; 2.5500000000e+02; 2.3078632479e-01; 8.6016000000e+04; 4.6748289434e+09; 0.0000000000e+00; 2.5392971503e+09; 2.1355317931e+09; 4.6270545920e+09
1288824300; 2.5699333333e+02; 2.1930743675e-01; 8.6016000000e+04; 4.6748262400e+09; 0.0000000000e+00; 2.5705983044e+09; 2.1042279356e+09; 4.6270545920e+09
1288824600; 2.5402000000e+02; 2.1337290513e-01; 8.6016000000e+04; 4.6748262400e+09; 0.0000000000e+00; 2.5882918093e+09; 2.0865344307e+09; 4.6270545920e+09
1288824900; 2.5400000000e+02; 8.2588888889e-01; 8.6016000000e+04; 4.6748262400e+09; 0.0000000000e+00; 2.4595584068e+09; 2.2152678332e+09; 4.6270545920e+09
1288825500; 2.5200000000e+02; 2.5962222222e-01; 8.6016000000e+04; 4.6748257485e+09; 0.0000000000e+00; 2.4586726332e+09; 2.2161531153e+09; 4.6270545920e+09
1288825800; 2.5299333333e+02; 2.2688888889e-01; 8.6016000000e+04; 4.6748262400e+09; 0.0000000000e+00; 2.4586975642e+09; 2.2161286758e+09; 4.6270545920e+09
1288826100; 2.5101333333e+02; 2.1745314010e-01; 8.6016000000e+04; 4.6748262400e+09; 0.0000000000e+00; 2.4586977280e+09; 2.2161285120e+09; 4.6270545920e+09
1288826400; 2.5199666667e+02; 2.0932928884e-01; 8.6016000000e+04; 4.6748262400e+09; 0.0000000000e+00; 2.4587222221e+09; 2.2161040179e+09; 4.6270545920e+09
1288826700; 2.5200000000e+02; 2.0668423773e-01; 8.6016000000e+04; 4.6748262400e+09; 0.0000000000e+00; 2.4588199526e+09; 2.2160062874e+09; 4.6270545920e+09
1288827000; 2.5200000000e+02; 2.0666666667e-01; 8.6016000000e+04; 4.6748262400e+09; 0.0000000000e+00; 2.4588328141e+09; 2.2159934259e+09; 4.6270545920e+09
1288827300; 2.5398666667e+02; 2.1660000000e-01; 8.6016000000e+04; 4.6748262400e+09; 0.0000000000e+00; 2.4588654455e+09; 2.2159607945e+09; 4.6270545920e+09
1288827600; 2.5201333333e+02; 2.1004444444e-01; 8.6016000000e+04; 4.6748262400e+09; 0.0000000000e+00; 2.4588331145e+09; 2.2159931255e+09; 4.6270545920e+09
1288827900; 2.5299333333e+02; 2.0668888889e-01; 8.6016000000e+04; 4.6748262400e+09; 0.0000000000e+00; 2.4588410334e+09; 2.2159852066e+09; 4.6270545920e+09
1288828200; 2.5200666667e+02; 1.9738669640e-01; 8.6016000000e+04; 4.6748262400e+09; 0.0000000000e+00; 2.4588329506e+09; 2.2159932894e+09; 4.6270545920e+09
1288828500; 2.5299666667e+02; 6.3971644129e-01; 8.6016000000e+04; 4.6747527578e+09; 0.0000000000e+00; 2.4587961549e+09; 2.2159566029e+09; 4.6270545920e+09
1288828800; 2.5498666667e+02; 2.0625241787e-01; 8.6016000000e+04; 4.6751634500e+09; 0.0000000000e+00; 2.4592273135e+09; 2.2159361365e+09; 4.6270545920e+09
1288829100; 2.5599333333e+02; 2.0333333333e-01; 8.6016000000e+04; 4.6751662080e+09; 0.0000000000e+00; 2.4592383454e+09; 2.2159278626e+09; 4.6270545920e+09
1288829400; 2.5302000000e+02; 2.1326666667e-01; 8.6016000000e+04; 4.6748285065e+09; 0.0000000000e+00; 2.4588803550e+09; 2.2159481515e+09; 4.6270545920e+09
1288829700; 2.5300000000e+02; 2.1995555556e-01; 8.6016000000e+04; 4.6748262400e+09; 0.0000000000e+00; 2.4588738833e+09; 2.2159523567e+09; 4.6270545920e+09
1288830000; 2.5498666667e+02; 2.0744214047e-01; 8.6016000000e+04; 4.6749767817e+09; 0.0000000000e+00; 2.4591301837e+09; 2.2158465980e+09; 4.6270545920e+09
1288830300; 2.5599666667e+02; 1.9605110427e-01; 8.6016000000e+04; 4.6748267452e+09; 0.0000000000e+00; 2.4589155396e+09; 2.2159112055e+09; 4.6270545920e+09
1288830600; 2.5103333333e+02; 1.9997342193e-01; 8.6016000000e+04; 4.6747530035e+09; 0.0000000000e+00; 2.4587886865e+09; 2.2159643170e+09; 4.6270545920e+09
1288830900; 2.5100000000e+02; 1.9734225195e-01; 8.6016000000e+04; 4.6737068578e+09; 0.0000000000e+00; 2.4587593591e+09; 2.2149474987e+09; 4.6260089378e+09
1288831200; 2.5299333333e+02; 1.9270647452e-01; 8.6016000000e+04; 4.6736998400e+09; 0.0000000000e+00; 2.4587877444e+09; 2.2149120956e+09; 4.6260019200e+09
1288831500; 2.5399333333e+02; 1.9995127353e-01; 8.6016000000e+04; 4.6737730765e+09; 0.0000000000e+00; 2.4588732826e+09; 2.2148997939e+09; 4.6260019200e+09
1288831800; 2.5102000000e+02; 1.9668888889e-01; 8.6016000000e+04; 4.6737003315e+09; 0.0000000000e+00; 2.4587721387e+09; 2.2149281929e+09; 4.6260019200e+09
1288832100; 2.5000666667e+02; 5.7744444444e-01; 8.6016000000e+04; 4.6736998400e+09; 0.0000000000e+00; 2.4587714560e+09; 2.2149283840e+09; 4.6260019200e+09
1288832400; 2.5099333333e+02; 1.9922222222e-01; 8.6016000000e+04; 4.6736998400e+09; 0.0000000000e+00; 2.4587917995e+09; 2.2149080405e+09; 4.6260019200e+09
1288832700; 2.5100000000e+02; 1.9335555556e-01; 8.6016000000e+04; 4.6736998400e+09; 0.0000000000e+00; 2.4587919360e+09; 2.2149079040e+09; 4.6260019200e+09
1288833000; 2.5199333333e+02; 1.9664444444e-01; 8.6016000000e+04; 4.6736998400e+09; 0.0000000000e+00; 2.4588000734e+09; 2.2148997666e+09; 4.6260019200e+09
1288833300; 2.5001333333e+02; 2.0328888889e-01; 8.6016000000e+04; 4.6736998400e+09; 0.0000000000e+00; 2.4587675785e+09; 2.2149322615e+09; 4.6260019200e+09
1288833600; 2.5099333333e+02; 2.0333333333e-01; 8.6016000000e+04; 4.6736998400e+09; 0.0000000000e+00; 2.4588446652e+09; 2.2148551748e+09; 4.6260019200e+09
1288833900; 2.5497333333e+02; 2.0068665923e-01; 8.6016000000e+04; 4.6737730765e+09; 0.0000000000e+00; 2.4590974430e+09; 2.2146756335e+09; 4.6260019200e+09
1288834200; 2.5101333333e+02; 2.0265117761e-01; 8.6016000000e+04; 4.6737000858e+09; 0.0000000000e+00; 2.4589685009e+09; 2.2147315849e+09; 4.6260019200e+09
1288834500; 2.5000666667e+02; 2.0001771872e-01; 8.6016000000e+04; 4.6736998400e+09; 0.0000000000e+00; 2.4589639953e+09; 2.2147358447e+09; 4.6260019200e+09
1288834800; 2.5298000000e+02; 2.0398662207e-01; 8.6016000000e+04; 4.6741107780e+09; 0.0000000000e+00; 2.4594237303e+09; 2.2146870477e+09; 4.6260019200e+09
1288835100; 2.5200333333e+02; 1.9603995600e-01; 8.6016000000e+04; 4.6737747012e+09; 0.0000000000e+00; 2.4590553225e+09; 2.2147193788e+09; 4.6260019200e+09
1288835400; 2.5001333333e+02; 1.9666231082e-01; 8.6016000000e+04; 4.6737003315e+09; 0.0000000000e+00; 2.4589605001e+09; 2.2147398315e+09; 4.6260019200e+09
1288835700; 2.5000000000e+02; 5.6751111111e-01; 8.6016000000e+04; 4.6736998400e+09; 0.0000000000e+00; 2.4589639407e+09; 2.2147358993e+09; 4.6260019200e+09
1288836000; 2.5099333333e+02; 1.9584444444e-01; 8.6016000000e+04; 4.6736998400e+09; 0.0000000000e+00; 2.4589965175e+09; 2.2147033225e+09; 4.6260019200e+09
1288836300; 2.5000666667e+02; 1.9333333333e-01; 8.6016000000e+04; 4.6736998400e+09; 0.0000000000e+00; 2.4589723238e+09; 2.2147275162e+09; 4.6260019200e+09
1288836600; 2.5000000000e+02; 1.9333333333e-01; 8.6016000000e+04; 4.6736998400e+09; 0.0000000000e+00; 2.4589721600e+09; 2.2147276800e+09; 4.6260019200e+09
1288836900; 2.5099333333e+02; 2.0657777778e-01; 8.6016000000e+04; 4.6736998400e+09; 0.0000000000e+00; 2.4590087782e+09; 2.2146910618e+09; 4.6260019200e+09
1288837200; 2.5000666667e+02; 1.9342222222e-01; 8.6016000000e+04; 4.6736998400e+09; 0.0000000000e+00; 2.4589805431e+09; 2.2147192969e+09; 4.6260019200e+09
1288837500; 2.5099333333e+02; 1.9995555556e-01; 8.6016000000e+04; 4.6736998400e+09; 0.0000000000e+00; 2.4590169702e+09; 2.2146828698e+09; 4.6260019200e+09
1288837800; 2.5100000000e+02; 1.9668888889e-01; 8.6016000000e+04; 4.6738747938e+09; 0.0000000000e+00; 2.4591921698e+09; 2.2146826240e+09; 4.6260019200e+09
1288838100; 2.5000666667e+02; 1.9997777778e-01; 8.6016000000e+04; 4.6737010142e+09; 0.0000000000e+00; 2.4590102528e+09; 2.2146907614e+09; 4.6260019200e+09
1288838400; 2.5000000000e+02; 1.9668888889e-01; 8.6016000000e+04; 4.6736998400e+09; 0.0000000000e+00; 2.4590090240e+09; 2.2146908160e+09; 4.6260019200e+09
1288838700; 2.5000000000e+02; 2.0660000000e-01; 8.6016000000e+04; 4.6736998400e+09; 0.0000000000e+00; 2.4590130927e+09; 2.2146867473e+09; 4.6260019200e+09
1288839000; 2.5099333333e+02; 1.9673333333e-01; 8.6016000000e+04; 4.6736998400e+09; 0.0000000000e+00; 2.4590375322e+09; 2.2146623078e+09; 4.6260019200e+09
1288839300; 2.5100000000e+02; 5.6088888889e-01; 8.6016000000e+04; 4.6736998400e+09; 0.0000000000e+00; 2.4590336273e+09; 2.2146662127e+09; 4.6260019200e+09
1288839600; 2.5497333333e+02; 1.9976447417e-01; 8.6016000000e+04; 4.6736998400e+09; 0.0000000000e+00; 2.4591271799e+09; 2.2145726601e+09; 4.6260019200e+09
1288839900; 2.5001666667e+02; 1.9932884439e-01; 8.6016000000e+04; 4.6736998400e+09; 0.0000000000e+00; 2.4590216670e+09; 2.2146781730e+09; 4.6260019200e+09
1288840200; 2.5099333333e+02; 1.9999557032e-01; 8.6016000000e+04; 4.6736998400e+09; 0.0000000000e+00; 2.4590416555e+09; 2.2146581845e+09; 4.6260019200e+09
1288840500; 2.5100000000e+02; 1.9006666667e-01; 8.6016000000e+04; 4.6736998400e+09; 0.0000000000e+00; 2.4590499294e+09; 2.2146499106e+09; 4.6260019200e+09
1288840800; 2.5100000000e+02; 1.9662222222e-01; 8.6016000000e+04; 4.6736998400e+09; 0.0000000000e+00; 2.4590459153e+09; 2.2146539247e+09; 4.6260019200e+09
1288841100; 2.5100000000e+02; 1.9335555556e-01; 8.6016000000e+04; 4.6736998400e+09; 0.0000000000e+00; 2.4590418193e+09; 2.2146580207e+09; 4.6260019200e+09
1288841400; 2.5100000000e+02; 2.0326666667e-01; 8.6016000000e+04; 4.6736998400e+09; 0.0000000000e+00; 2.4590499294e+09; 2.2146499106e+09; 4.6260019200e+09
1288841700; 2.5100000000e+02; 2.0664444444e-01; 8.6016000000e+04; 4.6736998400e+09; 0.0000000000e+00; 2.4590459153e+09; 2.2146539247e+09; 4.6260019200e+09
1288842000; 2.5100000000e+02; 2.0735325158e-01; 8.6016000000e+04; 4.6736998400e+09; 0.0000000000e+00; 2.4591069184e+09; 2.2145929216e+09; 4.6260019200e+09
1288842300; 2.5100000000e+02; 2.0598465909e-01; 8.6016000000e+04; 4.6736998400e+09; 0.0000000000e+00; 2.4591154927e+09; 2.2145843473e+09; 4.6260019200e+09
1288842600; 2.5100000000e+02; 1.8679542267e-01; 8.6016000000e+04; 4.6736998400e+09; 0.0000000000e+00; 2.4591114513e+09; 2.2145883887e+09; 4.6260019200e+09
1288842900; 2.5100000000e+02; 6.1380000000e-01; 8.6016000000e+04; 4.6736998400e+09; 0.0000000000e+00; 2.4591317675e+09; 2.2145680725e+09; 4.6260019200e+09
1288843200; 2.5000666667e+02; 1.9284444444e-01; 8.6016000000e+04; 4.6736998400e+09; 0.0000000000e+00; 2.4591319040e+09; 2.2145679360e+09; 4.6260019200e+09
1288843500; 2.5099333333e+02; 1.9662222222e-01; 8.6016000000e+04; 4.6736998400e+09; 0.0000000000e+00; 2.4591522475e+09; 2.2145475925e+09; 4.6260019200e+09
1288843800; 2.5100000000e+02; 1.9335555556e-01; 8.6016000000e+04; 4.6736998400e+09; 0.0000000000e+00; 2.4591564527e+09; 2.2145433873e+09; 4.6260019200e+09
1288844100; 2.5100000000e+02; 1.9664444444e-01; 8.6016000000e+04; 4.6736998400e+09; 0.0000000000e+00; 2.4591605487e+09; 2.2145392913e+09; 4.6260019200e+09
1288844400; 2.5100000000e+02; 1.9335555556e-01; 8.6016000000e+04; 4.6736998400e+09; 0.0000000000e+00; 2.4591565073e+09; 2.2145433327e+09; 4.6260019200e+09
1288844700; 2.5100000000e+02; 1.9995555556e-01; 8.6016000000e+04; 4.6736998400e+09; 0.0000000000e+00; 2.4591564800e+09; 2.2145433600e+09; 4.6260019200e+09
1288845000; 2.5100000000e+02; 2.0331111111e-01; 8.6016000000e+04; 4.6736998400e+09; 0.0000000000e+00; 2.4591524113e+09; 2.2145474287e+09; 4.6260019200e+09
1288845300; 2.5100000000e+02; 2.0664444444e-01; 8.6016000000e+04; 4.6736998400e+09; 0.0000000000e+00; 2.4591523840e+09; 2.2145474560e+09; 4.6260019200e+09
1288845600; 2.5298666667e+02; 2.0598464378e-01; 8.6016000000e+04; 4.6737730765e+09; 0.0000000000e+00; 2.4592500326e+09; 2.2145230438e+09; 4.6260019200e+09
1288845900; 2.5102000000e+02; 2.0005980066e-01; 8.6016000000e+04; 4.6737005773e+09; 0.0000000000e+00; 2.4591655322e+09; 2.2145350451e+09; 4.6260019200e+09
1288846200; 2.5100000000e+02; 1.9404013378e-01; 8.6016000000e+04; 4.6736998400e+09; 0.0000000000e+00; 2.4591687270e+09; 2.2145311130e+09; 4.6260019200e+09
1288846500; 2.5100000000e+02; 5.6274247492e-01; 8.6016000000e+04; 4.6736998400e+09; 0.0000000000e+00; 2.4591809741e+09; 2.2145188659e+09; 4.6260019200e+09
1288846800; 2.5000333333e+02; 2.0055515432e-01; 8.6016000000e+04; 4.6736998400e+09; 0.0000000000e+00; 2.4591565619e+09; 2.2145432781e+09; 4.6260019200e+09
1288847100; 2.5496666667e+02; 1.9337334810e-01; 8.6016000000e+04; 4.6737730765e+09; 0.0000000000e+00; 2.4593029530e+09; 2.2144701235e+09; 4.6260019200e+09
1288847400; 2.5102666667e+02; 1.9664444444e-01; 8.6016000000e+04; 4.6737003315e+09; 0.0000000000e+00; 2.4591859439e+09; 2.2145143876e+09; 4.6260019200e+09
1288847700; 2.5100000000e+02; 1.9666666667e-01; 8.6016000000e+04; 4.6736998400e+09; 0.0000000000e+00; 2.4591892207e+09; 2.2145106193e+09; 4.6260019200e+09
1288848000; 2.5100000000e+02; 2.4383062059e-01; 8.6016000000e+04; 4.6736998400e+09; 0.0000000000e+00; 2.4592258662e+09; 2.2144739738e+09; 4.6260019200e+09
1288848300; 2.5399000000e+02; 2.0279610514e-01; 8.6016000000e+04; 4.6737733222e+09; 0.0000000000e+00; 2.4593322530e+09; 2.2144410692e+09; 4.6260019200e+09
1288848600; 2.5201333333e+02; 2.0995105205e-01; 8.6016000000e+04; 4.6737735680e+09; 0.0000000000e+00; 2.4593407454e+09; 2.2144328226e+09; 4.6260019200e+09
1288848900; 2.5200000000e+02; 2.0337777778e-01; 8.6016000000e+04; 4.6737735680e+09; 0.0000000000e+00; 2.4593367313e+09; 2.2144368367e+09; 4.6260019200e+09
1288849200; 2.5100666667e+02; 1.9671111111e-01; 8.6016000000e+04; 4.6737003315e+09; 0.0000000000e+00; 2.4592553301e+09; 2.2144450014e+09; 4.6260019200e+09
1288849500; 2.5298666667e+02; 1.9997777778e-01; 8.6016000000e+04; 4.6736998400e+09; 0.0000000000e+00; 2.4593198831e+09; 2.2143799569e+09; 4.6260019200e+09
1288849800; 2.5101333333e+02; 1.9668888889e-01; 8.6016000000e+04; 4.6736998400e+09; 0.0000000000e+00; 2.4593081139e+09; 2.2143917261e+09; 4.6260019200e+09
1288850100; 2.5199333333e+02; 5.7082222222e-01; 8.6016000000e+04; 4.6736998400e+09; 0.0000000000e+00; 2.4593243068e+09; 2.2143755332e+09; 4.6260019200e+09
1288850400; 2.5498000000e+02; 2.0248888889e-01; 8.6016000000e+04; 4.6741107780e+09; 0.0000000000e+00; 2.4597679036e+09; 2.2143428745e+09; 4.6260019200e+09
1288850700; 2.5202000000e+02; 2.0331111111e-01; 8.6016000000e+04; 4.6737758345e+09; 0.0000000000e+00; 2.4594169037e+09; 2.2143589308e+09; 4.6260019200e+09
1288851000; 2.5498000000e+02; 1.9340000000e-01; 8.6016000000e+04; 4.6737735680e+09; 0.0000000000e+00; 2.4594389402e+09; 2.2143346278e+09; 4.6260019200e+09
1288851300; 2.5400666667e+02; 1.9995555556e-01; 8.6016000000e+04; 4.6737735680e+09; 0.0000000000e+00; 2.4594513101e+09; 2.2143222579e+09; 4.6260019200e+09
1288851600; 2.5300666667e+02; 2.0993333333e-01; 8.6016000000e+04; 4.6741112695e+09; 0.0000000000e+00; 2.4597768875e+09; 2.2143343821e+09; 4.6260019200e+09
1288851900; 2.5399333333e+02; 2.0405328874e-01; 8.6016000000e+04; 4.6741135360e+09; 0.0000000000e+00; 2.4598116215e+09; 2.2143019145e+09; 4.6260019200e+09
1288852200; 2.5300333333e+02; 2.0266232588e-01; 8.6016000000e+04; 4.6737012190e+09; 0.0000000000e+00; 2.4594036053e+09; 2.2142976137e+09; 4.6260019200e+09
1288852500; 2.5300000000e+02; 2.0332882983e-01; 8.6016000000e+04; 4.6737730765e+09; 0.0000000000e+00; 2.4594836139e+09; 2.2142894626e+09; 4.6260019200e+09
1288852800; 2.5498666667e+02; 2.0733102936e-01; 8.6016000000e+04; 4.6737735680e+09; 0.0000000000e+00; 2.4595126409e+09; 2.2142609271e+09; 4.6260019200e+09
1288853100; 2.5400333333e+02; 2.0267347415e-01; 8.6016000000e+04; 4.6737735680e+09; 0.0000000000e+00; 2.4595169143e+09; 2.2142566537e+09; 4.6260019200e+09
1288853400; 2.5400000000e+02; 1.9339549649e-01; 8.6016000000e+04; 4.6739322470e+09; 0.0000000000e+00; 2.4596715383e+09; 2.2142607087e+09; 4.6260019200e+09
1288853700; 2.5499333333e+02; 5.7602690450e-01; 8.6016000000e+04; 4.6737746330e+09; 0.0000000000e+00; 2.4595179657e+09; 2.2142566673e+09; 4.6260019200e+09
1288854000; 2.5300666667e+02; 2.1053330222e-01; 8.6016000000e+04; 4.6737735680e+09; 0.0000000000e+00; 2.4595128457e+09; 2.2142607223e+09; 4.6260019200e+09
1288854300; 2.5697333333e+02; 2.0668423773e-01; 8.6016000000e+04; 4.6741112695e+09; 0.0000000000e+00; 2.4599034266e+09; 2.2142078430e+09; 4.6260019200e+09
1288854600; 2.5402000000e+02; 2.0666666667e-01; 8.6016000000e+04; 4.6737758345e+09; 0.0000000000e+00; 2.4595276595e+09; 2.2142481749e+09; 4.6260019200e+09
1288854900; 2.5996000000e+02; 6.7328666667e+00; 8.6016000000e+04; 4.6741112695e+09; 0.0000000000e+00; 2.4599523328e+09; 2.2141589367e+09; 4.6260019200e+09
1288855200; 2.6894000000e+02; 7.1402222222e-01; 8.6016000000e+04; 4.6737758345e+09; 0.0000000000e+00; 2.4598901009e+09; 2.2138857335e+09; 4.6260019200e+09
1288855500; 2.5608666667e+02; 8.3253111111e+00; 8.6016000000e+04; 4.6737735680e+09; 0.0000000000e+00; 2.4597431910e+09; 2.2140303770e+09; 4.6260019200e+09
1288855800; 2.5798666667e+02; 4.5317777778e-01; 8.6016000000e+04; 4.6741112695e+09; 0.0000000000e+00; 2.4600717722e+09; 2.2140394974e+09; 4.6260019200e+09
1288856100; 2.5402666667e+02; 2.0464444444e-01; 8.6016000000e+04; 4.6737758345e+09; 0.0000000000e+00; 2.4596915268e+09; 2.2140843076e+09; 4.6260019200e+09
1288856400; 2.5698000000e+02; 6.8686000000e+00; 8.6016000000e+04; 4.6737735680e+09; 0.0000000000e+00; 2.4597621965e+09; 2.2140113715e+09; 4.6260019200e+09
1288856700; 2.5898666667e+02; 4.5997777778e-01; 8.6016000000e+04; 4.6739973461e+09; 0.0000000000e+00; 2.4253903667e+09; 2.2486069794e+09; 4.6260019200e+09
1288857000; 2.5701333333e+02; 2.2776600000e+01; 8.6016000000e+04; 4.6741127714e+09; 0.0000000000e+00; 2.4252451226e+09; 2.2488676489e+09; 4.6260019200e+09
1288857300; 2.5600666667e+02; 1.2918666667e+00; 8.6016000000e+04; 4.6737758345e+09; 0.0000000000e+00; 2.4248957884e+09; 2.2488800461e+09; 4.6260019200e+09
1288857600; 2.5600000000e+02; 2.5266666667e-01; 8.6016000000e+04; 4.6737735680e+09; 0.0000000000e+00; 2.4249056461e+09; 2.2488679219e+09; 4.6260019200e+09
1288857900; 2.5600000000e+02; 1.2242822222e+01; 8.6016000000e+04; 4.6737735680e+09; 0.0000000000e+00; 2.4248975906e+09; 2.2488759774e+09; 4.6260019200e+09
1288858200; 2.5798666667e+02; 9.7141777778e+00; 8.6016000000e+04; 4.6737735680e+09; 0.0000000000e+00; 2.3721550643e+09; 2.3016185037e+09; 4.6260019200e+09
1288858500; 2.5700666667e+02; 3.0446444444e+00; 8.6016000000e+04; 4.6741112695e+09; 0.0000000000e+00; 2.3721184461e+09; 2.3019928235e+09; 4.6260019200e+09
1288858800; 2.5600333333e+02; 4.0734219269e-01; 8.6016000000e+04; 4.6737747012e+09; 0.0000000000e+00; 2.3717858236e+09; 2.3019888777e+09; 4.6260019200e+09
1288859100; 2.5898000000e+02; 2.0794669620e-01; 8.6016000000e+04; 4.6737735680e+09; 0.0000000000e+00; 2.3718538718e+09; 2.3019196962e+09; 4.6260019200e+09
1288859400; 2.5999333333e+02; 2.9647668525e+00; 8.6016000000e+04; 4.6741112695e+09; 0.0000000000e+00; 2.3722001749e+09; 2.3019110946e+09; 4.6260019200e+09
1288859700; 2.6099666667e+02; 1.3516267625e+01; 8.6016000000e+04; 4.6741135360e+09; 0.0000000000e+00; 2.3403071215e+09; 2.3338064145e+09; 4.6260019200e+09
1288860000; 2.5802000000e+02; 5.1085441122e-01; 8.6016000000e+04; 4.6741135360e+09; 0.0000000000e+00; 2.3402736845e+09; 2.3338398515e+09; 4.6260019200e+09
1288860300; 2.6098000000e+02; 2.0879769602e-01; 8.6016000000e+04; 4.6741949099e+09; 0.0000000000e+00; 2.3405142289e+09; 2.3336806810e+09; 4.6260019200e+09
1288860600; 2.5601666667e+02; 2.1922939885e-01; 8.6016000000e+04; 4.6737749743e+09; 0.0000000000e+00; 2.3400218761e+09; 2.3337530982e+09; 4.6260019200e+09
1288860900; 2.6096666667e+02; 9.1201734958e-01; 8.6016000000e+04; 4.6741112695e+09; 0.0000000000e+00; 2.3148838366e+09; 2.3592274330e+09; 4.6260019200e+09
1288861200; 2.6000666667e+02; 2.1140000000e-01; 8.6016000000e+04; 4.6741135360e+09; 0.0000000000e+00; 2.3147029299e+09; 2.3594106061e+09; 4.6260019200e+09
1288861500; 2.5900666667e+02; 1.7980711111e+01; 8.6016000000e+04; 4.6741135360e+09; 0.0000000000e+00; 2.3225391514e+09; 2.3515743846e+09; 4.6260019200e+09
1288861800; 2.5502666667e+02; 5.6766666667e-01; 8.6016000000e+04; 4.6737758345e+09; 0.0000000000e+00; 2.6562042539e+09; 2.0175715806e+09; 4.6260019200e+09
1288862100; 2.6394000000e+02; 1.0750866667e+01; 8.6016000000e+04; 4.6741112695e+09; 0.0000000000e+00; 2.6220732143e+09; 2.0520380553e+09; 4.6260019200e+09
1288862400; 2.5804000000e+02; 6.7275348837e-01; 8.6016000000e+04; 4.6737758345e+09; 0.0000000000e+00; 2.6914526003e+09; 1.9823232341e+09; 4.6260019200e+09
1288862700; 2.6295000000e+02; 5.4576465116e+00; 8.6016000000e+04; 4.6741101363e+09; 0.0000000000e+00; 2.5133115802e+09; 2.1607985562e+09; 4.6260019200e+09
1288863000; 2.6102000000e+02; 3.0916666667e-01; 8.6016000000e+04; 4.6741135360e+09; 0.0000000000e+00; 2.6891790336e+09; 1.9849345024e+09; 4.6260019200e+09
1288863300; 2.5605000000e+02; 4.1975730212e-01; 8.6016000000e+04; 4.6741013709e+09; 0.0000000000e+00; 2.5287072154e+09; 2.1453941555e+09; 4.6260019200e+09
1288863600; 2.5798666667e+02; 2.1140936455e-01; 8.6016000000e+04; 4.6741134541e+09; 0.0000000000e+00; 2.4436151910e+09; 2.2304982630e+09; 4.6260019200e+09
1288863900; 2.5700666667e+02; 2.1069765886e-01; 8.6016000000e+04; 4.6739345135e+09; 0.0000000000e+00; 2.6970554914e+09; 1.9768790221e+09; 4.6260019200e+09
1288864200; 2.5600333333e+02; 2.2586291700e-01; 8.6016000000e+04; 4.6741129353e+09; 0.0000000000e+00; 2.5534980506e+09; 2.1206148847e+09; 4.6260019200e+09
1288864500; 2.5997333333e+02; 1.0974838686e+00; 8.6016000000e+04; 4.6741135360e+09; 0.0000000000e+00; 2.4527107959e+09; 2.2214027401e+09; 4.6260019200e+09
1288864800; 2.5602666667e+02; 2.1264444444e-01; 8.6016000000e+04; 4.6741013299e+09; 0.0000000000e+00; 2.4658223650e+09; 2.2082789649e+09; 4.6260019200e+09
1288865100; 2.5600000000e+02; 2.0335555556e-01; 8.6016000000e+04; 4.6737757525e+09; 0.0000000000e+00; 2.3989848747e+09; 2.2747908779e+09; 4.6260019200e+09
1288865400; 2.5798666667e+02; 2.0333333333e-01; 8.6016000000e+04; 4.6737735680e+09; 0.0000000000e+00; 2.3985845043e+09; 2.2751890637e+09; 4.6260019200e+09
1288865700; 2.6098000000e+02; 4.8331657101e+00; 8.6016000000e+04; 4.6741112695e+09; 0.0000000000e+00; 2.4793931503e+09; 2.1947181193e+09; 4.6260019200e+09
1288866000; 2.6100000000e+02; 6.9393928619e-01; 8.6016000000e+04; 4.6741135360e+09; 0.0000000000e+00; 2.4183043413e+09; 2.2558091947e+09; 4.6260019200e+09
1288866300; 2.6199333333e+02; 1.4311561670e+01; 8.6016000000e+04; 4.6737758345e+09; 0.0000000000e+00; 2.7460062686e+09; 1.9277695659e+09; 4.6260019200e+09
1288866600; 2.5902000000e+02; 1.4777488889e+01; 8.6016000000e+04; 4.6741926434e+09; 0.0000000000e+00; 2.6473360862e+09; 2.0268565572e+09; 4.6260019200e+09
1288866900; 2.5900000000e+02; 6.2174666667e+00; 8.6016000000e+04; 4.6741140821e+09; 0.0000000000e+00; 2.5630636988e+09; 2.1110503834e+09; 4.6260019200e+09
1288867200; 2.5900000000e+02; 2.5157439294e-01; 8.6016000000e+04; 4.6741135360e+09; 0.0000000000e+00; 2.7396006707e+09; 1.9345128653e+09; 4.6260019200e+09
1288867500; 2.5801333333e+02; 1.0720409500e+01; 8.6016000000e+04; 4.6741135360e+09; 0.0000000000e+00; 2.7489609318e+09; 1.9251526042e+09; 4.6260019200e+09
1288867800; 2.5700666667e+02; 4.9292721849e-01; 8.6016000000e+04; 4.6737758345e+09; 0.0000000000e+00; 2.6087339895e+09; 2.0650418449e+09; 4.6260019200e+09
1288868100; 2.5700000000e+02; 1.0054959542e+01; 8.6016000000e+04; 4.6741112695e+09; 0.0000000000e+00; 2.5945973555e+09; 2.0795139140e+09; 4.6260019200e+09
1288868400; 2.5898000000e+02; 2.7840960133e+00; 8.6016000000e+04; 4.6741013709e+09; 0.0000000000e+00; 2.5484597658e+09; 2.1256416051e+09; 4.6260019200e+09
